StatusID,DisplayName,Description,EffectCategories,PlaceholderIcon,ShowInUITray,ShowTextInDamageNumbers,FxScriptOn,FxScriptOff,ShouldRefreshFxScript,WeaponEffectType,Notification,DisableTelemetry,IsClientPredicted,PotencyPerLevel,BaseDuration,TickRate,DelayInitialTick,TickCondition,OnTickStatusEffect,KeepOnTickEffectOnEnd,StopOnHitCount,HitCondition,RequireReaction,OnStackStatusEffect,AddOnStackSize,AddOnStackSizeComparison,HealThreatMultiplier,ScaleAmountOverTime,ScaleAmountOverTimeMin,ScaleAmountOverTimeMax,DamageSkipsDeathsDoor,Health,HealthMin,HealthModifierPercent,HealthModifierBasePercent,HealthModifierDamageBased,UseHealScalingValue,HealScalingValueMultiplier,ShowUiDamageNumbersOnHeal,StaminaDamageModifier,ManaModifierDamageBased,DamageType,CritChanceModifier,CritDamageModifier,OnEndStatusEffect,CastSpell,TargetOwnsSpell,UseSourceWeaponForSpell,FromAlchemy,FromSpell,NoHealthRegen,HealMod,MaxHealthMod,HealthRate,CoreTempMod,TempMod,Stamina,StaminaRate,Mana,ManaRate,Food,FoodBurn,Drink,DrinkBurn,Encumbrance,ItemClassWeightMods,XPIncreases,AzothMod,FactionReputationMod,FactionTokensMod,EXPLogging,EXPMining,EXPHarvesting,EXPSkinning,EXPSmelting,EXPWoodworking,EXPLeatherworking,EXPWeaving,EXPStonecutting,GrantSanctuary,NoSprint,NoRun,NoDodge,NoNav,Silenced,Stunned,RemoveOnDeath,RemoveOnDeathsDoor,RemoveOnRespawn,RemoveOnGameModeExit,IgnoreDiminishingReturns,OnlyChangeOwnedStatusEffects,Afflictions,OnHitAffixes,EquipAbility,UseSourceWeaponForAbilityEffect,IsNegative,RespecTradeskills,RespecAttributes,EffectDurationMods,EffectPotencyMods,RemoveStatusEffects,RemoveStatusEffectCategories,GlobalRollMod,FishingLineStrength,FishSizeRollModifier,MODConstitution,MODFocus,MODStrength,MODDexterity,MODIntelligence,MGSArcana,MGSWeaponsmithing,MGSJewelcrafting,MGSEngineering,MGSArmoring,MaxGSArcana,MaxGSWeaponsmithing,MaxGSJewelcrafting,MaxGSEngineering,MaxGSArmoring,ROLCooking,ROLWeaving,ROLStonecutting,ROLSmelting,ROLLeatherworking,ROLWoodworking,ROLLogging,ROLMining,ROLSkinning,ROLHarvesting,ROLFishing,MULTLogging,MULTMining,MULTSkinning,MULTHarvesting,MULTFishing,EFFLogging,EFFMining,EFFSkinning,EFFHarvesting,INSLogging,INSMining,INSSkinning,INSHarvesting,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSFire,ABSIce,ABSNature,ABSLightning,ABSCorruption,ABSVitalsCategory,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNFire,WKNIce,WKNNature,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGVitalsCategory,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,StackDuration,DurationMax,InheritDuration,InheritTotalDuration,RefreshDuration,StackMax,InitialStackSize,RemoveUnappliedStacks,PotencyMax,DontReplaceStack,MoveSpeedMod,SprintSpeedMod,FastTravelEncumbranceMod,GameEventId,HealRewardGameEventId,HealRewardThreshold,WeaponMasteryCategoryId,UIPriority,UiNameplatePriority,ShowInNameplates,ShowTextInNameplates,OverrideOtherNameplateText,HidesOtherStatusEffectIcons,DynamicModelScaleFactor,DynamicModelScaleRampTimeSecs,SpawnSlice,DisableSupportContributionRewards,BlockMultipleEffectsFromSameSource,AllowSelfOnlyAsSourceForAbilities,IgnoreInvulnerable,NotCombatAction 
DiligentSkinner1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0.10000000149011612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-0.15000000596046448,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentSkinner2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0.15000000596046448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-0.20000000298023224,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentSkinner3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0.20000000298023224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-0.30000001192092896,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentSmelter1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.014999999664723873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentSmelter2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.02500000037252903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-225,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentSmelter3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.03999999910593033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-350,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentWoodworker1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0.014999999664723873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentWoodworker2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0.02500000037252903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentWoodworker3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0.03999999910593033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-350,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentLeatherworker1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0.014999999664723873,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentLeatherworker2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0.02500000037252903,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentLeatherworker3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0.03999999910593033,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-350,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentWeaver1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.014999999664723873,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentWeaver2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.02500000037252903,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,-225,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentWeaver3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0.03999999910593033,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,-350,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentStonecutter1,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.014999999664723873,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentStonecutter2,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.02500000037252903,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-225,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
DiligentStonecutter3,,,,,,false,,,,,,,,,-1,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.03999999910593033,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-350,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
ChainLightningTrigger,,,,,,false,,,,,,,,,0.10000000149011612,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,ChainLightningPerk3,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
ChainFireTrigger,,,,,,false,,,,,,,,,0.10000000149011612,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,ChainFirePerk3,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
ChainArcaneTrigger,,,,,,false,,,,,,,,,0.10000000149011612,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,ChainArcanePerk3,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
ChainNatureTrigger,,,,,,false,,,,,,,,,0.10000000149011612,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,ChainNaturePerk3,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
ChainLVoidTrigger,,,,,,false,,,,,,,,,0.10000000149011612,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,ChainVoidPerk3,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
ChainIceTrigger,,,,,,false,,,,,,,,,0.10000000149011612,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,ChainIcePerk3,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
ChainLightningDamage,,,,,,false,Perk_Chain_Lightning,,,,,,,,0,0,0,,,,0,,false,,,,0,,,,,0,,0,,-0.15000000596046448,false,0,false,,,Lightning,0,,,,false,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
ChainFireDamage,,,,,,false,Perk_Chain_Fire,,,,,,,,0,0,0,,,,0,,false,,,,0,,,,,0,,0,,-0.15000000596046448,false,0,false,,,Fire,0,,,,false,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
ChainArcaneDamage,,,,,,false,Perk_Chain_Arcane,,,,,,,,0,0,0,,,,0,,false,,,,0,,,,,0,,0,,-0.15000000596046448,false,0,false,,,Arcane,0,,,,false,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
ChainVoidDamage,,,,,,false,Perk_Chain_Void,,,,,,,,0,0,0,,,,0,,false,,,,0,,,,,0,,0,,-0.15000000596046448,false,0,false,,,Corruption,0,,,,false,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
ChainNatureDamage,,,,,,false,Perk_Chain_Nature,,,,,,,,0,0,0,,,,0,,false,,,,0,,,,,0,,0,,-0.15000000596046448,false,0,false,,,Nature,0,,,,false,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
ChainIceDamage,,,,,,false,Perk_Chain_Ice,,,,,,,,0,0,0,,,,0,,false,,,,0,,,,,0,,0,,-0.15000000596046448,false,0,false,,,Ice,0,,,,false,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
Status_Perk_Hatchet_FeralRush_StaminaRegen,,,,,0,false,,,,,,,,,3,0,0,,,,0,,false,,,,0,,,,,0,,0,,0,false,0,false,,,,0,,,,false,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,false,,,,,,false,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,1,,1,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,
