StatusID,DisplayName,Description,EffectCategories,PlaceholderIcon,ShowInUITray,ShowTextInDamageNumbers,FxScriptOn,FxScriptOff,ShouldRefreshFxScript,WeaponEffectType,Notification,DisableTelemetry,IsClientPredicted,PotencyPerLevel,HideHudDurationNumbers,BaseDuration,TickRate,DelayInitialTick,TickCondition,OnTickStatusEffect,KeepOnTickEffectOnEnd,StopOnHitCount,HitCondition,RequireReaction,OnStackStatusEffect,AddOnStackSize,AddOnStackSizeComparison,HealThreatMultiplier,ScaleAmountOverTime,ScaleAmountOverTimeMin,ScaleAmountOverTimeMax,DamageSkipsDeathsDoor,Health,HealthMin,HealthModifierPercent,HealthModifierDamageBased,UseHealScalingValue,HealScalingValueMultiplier,StaminaDamageModifier,ManaModifierDamageBased,DamageType,CritChanceModifier,CritDamageModifier,OnEndStatusEffect,DontApplyOnEndEffectOnRemove,CastSpell,TargetOwnsSpell,UseSourceWeaponForSpell,FromAlchemy,FromSpell,NoHealthRegen,HealMod,MaxHealthMod,HealthRate,CoreTempMod,TempMod,Stamina,StaminaRate,Mana,ManaRate,Food,FoodBurn,Drink,DrinkBurn,Encumbrance,ItemClassWeightMods,XPIncreases,AzothMod,FactionReputationMod,FactionTokensMod,EXPLogging,EXPMining,EXPHarvesting,EXPSkinning,EXPSmelting,EXPWoodworking,EXPLeatherworking,EXPWeaving,EXPStonecutting,GrantSanctuary,NoSprint,NoRun,NoDodge,NoNav,Silenced,Stunned,RemoveOnDeath,RemoveOnDeathsDoor,RemoveOnRespawn,RemoveOnGameModeExit,IgnoreDiminishingReturns,OnlyChangeOwnedStatusEffects,Afflictions,OnHitAffixes,EquipAbility,UseSourceWeaponForAbilityEffect,IsNegative,RespecTradeskills,RespecAttributes,EffectDurationMods,EffectPotencyMods,RemoveStatusEffects,RemoveStatusEffectCategories,GlobalRollMod,FishingLineStrength,FishSizeRollModifier,MODConstitution,MODFocus,MODStrength,MODDexterity,MODIntelligence,MGSArcana,MGSWeaponsmithing,MGSJewelcrafting,MGSEngineering,MGSArmoring,MaxGSArcana,MaxGSWeaponsmithing,MaxGSJewelcrafting,MaxGSEngineering,MaxGSArmoring,ROLCooking,ROLWeaving,ROLStonecutting,ROLSmelting,ROLLeatherworking,ROLWoodworking,ROLLogging,ROLMining,ROLSkinning,ROLHarvesting,ROLFishing,MULTLogging,MULTMining,MULTSkinning,MULTHarvesting,MULTFishing,EFFLogging,EFFMining,EFFSkinning,EFFHarvesting,INSLogging,INSMining,INSSkinning,INSHarvesting,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSFire,ABSIce,ABSNature,ABSLightning,ABSCorruption,ABSVitalsCategory,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNFire,WKNIce,WKNNature,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGVitalsCategory,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,StackDuration,DurationMax,InheritDuration,InheritTotalDuration,RefreshDuration,StackMax,InitialStackSize,RemoveUnappliedStacks,PotencyMax,DontReplaceStack,MoveSpeedMod,SprintSpeedMod,FastTravelEncumbranceMod,GameEventId,HealRewardGameEventId,HealRewardThreshold,WeaponMasteryCategoryId,UIPriority,UiNameplatePriority,ShowInNameplates,ShowTextInNameplates,OverrideOtherNameplateText,HidesOtherStatusEffectIcons,DynamicModelScaleFactor,DynamicModelScaleRampTimeSecs,SpawnSlice,DisableSupportContributionRewards,BlockMultipleEffectsFromSameSource,AllowSelfOnlyAsSourceForAbilities,IgnoreInvulnerable,NotCombatAction ,DisableAllPerks
ApplyBlight,,,Affliction,,,false,AOE_Blight_ON,AOE_Blight_OFF,0,,,false,false,,false,-1,1,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,AfflictionBlight=2,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ApplyBlightFast,,,Affliction,,,false,AOE_Blight_ON,AOE_Blight_OFF,0,,,false,false,,false,-1,1,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,AfflictionBlight=20,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ApplyBlightL1,,,Affliction,,,false,AOE_Blight_ON,AOE_Blight_OFF,0,,,false,false,,false,-1,1,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,AfflictionBlight=1,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ApplyBlightL2,,,Affliction,,,false,AOE_Blight_ON,AOE_Blight_OFF,0,,,false,false,,false,-1,1,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,AfflictionBlight=3,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ApplyBlightL3,,,Affliction,,,false,AOE_Blight_ON,AOE_Blight_OFF,0,,,false,false,,false,-1,1,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,AfflictionBlight=5,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ApplyBlightL4,,,Affliction,,,false,AOE_Blight_ON,AOE_Blight_OFF,0,,,false,false,,false,-1,1,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,AfflictionBlight=10,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
Breath,Breath,@Breath,Affliction,,,false,,,0,,,false,false,,false,-1,1,true,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,AfflictionDrowning=1,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
Drowning,Drowning,@Drowning,Affliction,,,false,,,0,,,false,false,,false,-1,1,false,,,,0,,,,,,0,,,,false,-100000,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
godModeHunger,@godModeHunger_DisplayName,,,,,false,,,0,,,false,false,,false,-1,1,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,10000,100,100,100,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
godModeThirst,@godModeThirst_DisplayName,,,,,false,,,0,,,false,false,,false,-1,1,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,10000,100,0,0,100,100,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
godModeHealth,@godModeHealth_DisplayName,,,,,false,,,0,,,false,false,,false,-1,1,false,,,,0,,,,,,0,,,,false,10000,1,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,10000,100,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,,,,false,false,,,TeamWipeCat=-1.0,TeamWipeCat=-1.0,StatusEffect_Boss_TeamWipe,TeamWipeCat,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
godModeAll,@godModeAll_DisplayName,@godModeAll_Description,,lyshineui/images/status/LawlessZone.png,1,true,,,0,,,false,false,,false,-1,1,false,,,,0,,,,,,0,,,,false,10000,1,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,100,0,10000,100,100,100,100,100,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,,,,false,false,,,TeamWipeCat=-1.0,TeamWipeCat=-1.0,StatusEffect_Boss_TeamWipe,TeamWipeCat,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,0,0,1,,,,,,,,,,false,false,false
godModeSanctuary,Sanctuary,,,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
godModeStamina,God Mode Stamina,,,,,false,,,0,,,false,false,,false,-1,1,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,100,10000,10000,100,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
godModeMana,God Mode Mana,,,,,false,,,0,,,false,false,,false,-1,1,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,10000,100,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
DEBUG_ReplenishVitals,ReplenishVitals,,,,,false,,,0,,,false,false,,false,2,1,false,,,,0,,,,,,0,,,,false,1000,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,500,0,500,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
TrapApplyPoison,@poison_DisplayName,@poison_Description,,,,false,,,0,,,false,false,,false,-1,1,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,Nature,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,AfflictionPoison=30,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
Poison,@poison_DisplayName,@poison_Description,Debuff+Poison+Dot,,,false,StatFX_Poison_ON,StatFX_Poison_OFF,0,,,false,false,,false,-1,1,false,,,,0,,,,,,0,,,,false,0,0,-0.00800000037997961,0,,0,,,Nature,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
Frostbite,@frostbite_DisplayName,@frostbite_Description,Debuff+Frostbite,,,false,StatFX_Frostbite_ON,StatFX_Frostbite_OFF,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
Disease,@disease_DisplayName,@disease_Description,Debuff+Disease,,,false,StatFX_Disease_ON,StatFX_Disease_OFF,0,,,false,false,,false,-1,1,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
Bleed,@bleeding_DisplayName,@bleeding_Description,Debuff+Bleed+Dot,,,false,StatFX_Wound_ON,StatFX_Wound_OFF,0,,,false,false,,false,-1,1,false,,,,0,,,,,,0,,,,false,0,0,-0.00800000037997961,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
Curse,@curse_DisplayName,@curse_Description,Affliction,,,false,,,0,,,false,false,,false,0.10000000149011612,1,false,,,,1,,,,,,0,,,,false,0,0,-0.15000000596046448,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
DiseaseDamageHunter,@disease_DisplayName,@disease_Description,Debuff+Disease+Debilitate,,,false,StatFX_Disease_ON,StatFX_Disease_OFF,0,,,false,false,,false,-1,3,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
Blight,,@blight_Description,Affliction,,,false,AOE_Blight_ON,AOE_Blight_OFF,0,,,false,false,,false,-1,2.5,false,,,,0,,,,,,0,,,,false,0,0,-0.013899999670684338,0,,0,,,,,,,false,,false,false,0,0,0,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,1,,,,,,,,,false,false,false
WorldBoundExit,,,,,,false,,,0,,Exit_World_Bounds,false,false,,false,-1,1,false,,,,0,,,,,,0,,,,false,0,0,-0.3499999940395355,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,,,,false,false,,,,,,Immortal+TraversalHaste+Haste,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,3,,0,0,false,-0.3499999940395355,-0.3499999940395355,,,,,,0,0,,,,,,,,,,,false,false,false
StatusEffect_Boss_TeamWipe,,,TeamWipeCat,,,false,,,0,,Boss_Team_Wipe,false,false,,false,-1,1,false,,,,0,,,,,,0,,,,false,0,0,-1,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,,,,,,false,false,,,,,,Immortal+Uninterruptible,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,3,,0,0,false,-1,-1,,,,,,0,0,,,,,,,,,,,true,false,false
StatusEffect_Boss_PreventImmortalUninterruptable,,,,,,false,,,0,,,false,false,,false,0.10000000149011612,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,,,,,,false,false,,,Immortal=-1.0+Uninterruptible=-1.0,Immortal=-1.0+Uninterruptible=-1.0,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,1,,1,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
LumberJackSpiritLSB,@lifestyle_button_LumberJackSpiritProjectId,@lifestyle_desc_LumberJackSpiritProjectId,,lyshineui/images/status/TerritoryBuff_loggingBuff.png,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,500,0,0,0,0,0.20000000298023224,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
