ItemID,Name,ItemType,ItemTypeDisplayName,Description,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanHavePerks,CanReplaceGem,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,IconCaptureGroup,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,ContainerLevel,ContainerGS,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageAchievement,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,AttributionId
TwitchPirateHead,@TwitchPirateHead_MasterName,Armor,,@TwitchPirateHead_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,HeadHat,,m_twitchpirate_head,f_twitchpirate_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
TwitchPirateChest,@TwitchPirateChest_MasterName,Armor,,@TwitchPirateChest_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestLong,,m_twitchpirate_chest,f_twitchpirate_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
TwitchPirateHands,@TwitchPirateHands_MasterName,Armor,,@TwitchPirateHands_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_twitchpirate_hands,f_twitchpirate_hands,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
TwitchPirateLegs,@TwitchPirateLegs_MasterName,Armor,,@TwitchPirateLegs_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_twitchpirate_legs,f_twitchpirate_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
TwitchPirateFeet,@TwitchPirateFeet_MasterName,Armor,,@TwitchPirateFeet_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_twitchpirate_feet,f_twitchpirate_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_VampireHead,@Skin_Monster_VampireHead_MasterName,Armor,,@Skin_Monster_VampireHead_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_vampireclassicmonster_head,f_vampireclassicmonster_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_VampireChest,@Skin_Monster_VampireChest_MasterName,Armor,,@Skin_Monster_VampireChest_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestLong,,m_vampireclassicmonster_chest,f_vampireclassicmonster_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_VampireHands,@Skin_Monster_VampireHands_MasterName,Armor,,@Skin_Monster_VampireHands_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_vampireclassicmonster_gloves,f_vampireclassicmonster_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_VampireLegs,@Skin_Monster_VampireLegs_MasterName,Armor,,@Skin_Monster_VampireLegs_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_vampireclassicmonster_legs,f_vampireclassicmonster_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_VampireFeet,@Skin_Monster_VampireFeet_MasterName,Armor,,@Skin_Monster_VampireFeet_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_vampireclassicmonster_feet,f_vampireclassicmonster_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_MummyHead,@Skin_Monster_MummyHead_MasterName,Armor,,@Skin_Monster_MummyHead_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_mummyclassicmonster_head,m_mummyclassicmonster_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_MummyChest,@Skin_Monster_MummyChest_MasterName,Armor,,@Skin_Monster_MummyChest_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestLong,,m_mummyclassicmonster_chest,m_mummyclassicmonster_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_MummyHands,@Skin_Monster_MummyHands_MasterName,Armor,,@Skin_Monster_MummyHands_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_mummyclassicmonster_gloves,m_mummyclassicmonster_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_MummyLegs,@Skin_Monster_MummyLegs_MasterName,Armor,,@Skin_Monster_MummyLegs_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_mummyclassicmonster_legs,m_mummyclassicmonster_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_MummyFeet,@Skin_Monster_MummyFeet_MasterName,Armor,,@Skin_Monster_MummyFeet_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_mummyclassicmonster_feet,m_mummyclassicmonster_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_SkeletonHead,@Skin_Monster_SkeletonHead_MasterName,Armor,,@Skin_Monster_SkeletonHead_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_skeletonclassicmonster_head,f_skeletonclassicmonster_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_SkeletonChest,@Skin_Monster_SkeletonChest_MasterName,Armor,,@Skin_Monster_SkeletonChest_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestLong,,m_skeletonclassicmonster_chest,f_skeletonclassicmonster_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_SkeletonHands,@Skin_Monster_SkeletonHands_MasterName,Armor,,@Skin_Monster_SkeletonHands_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_skeletonclassicmonster_gloves,f_skeletonclassicmonster_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_SkeletonLegs,@Skin_Monster_SkeletonLegs_MasterName,Armor,,@Skin_Monster_SkeletonLegs_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_skeletonclassicmonster_legs,f_skeletonclassicmonster_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_SkeletonFeet,@Skin_Monster_SkeletonFeet_MasterName,Armor,,@Skin_Monster_SkeletonFeet_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_skeletonclassicmonster_feet,f_skeletonclassicmonster_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Mask_AngryEarth,@Skin_Mask_AngryEarth_MasterName,Armor,,@Skin_Mask_AngryEarth_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,MediumHead_AngryEarthMask1_T5,MediumHead_AngryEarthMask1_T5,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Mask_Demon,@Skin_Mask_Demon_MasterName,Armor,,@Skin_Mask_Demon_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,maskdemon_head,maskdemon_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Mask_PlagueDoctor,@Skin_Mask_PlagueDoctor_MasterName,Armor,,@Skin_Mask_PlagueDoctor_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_maskplaguedoctor_head,m_maskplaguedoctor_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Mask_HalfWooden,@Skin_Mask_HalfWooden_MasterName,Armor,,@Skin_Mask_HalfWooden_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,maskHalfWooden,maskHalfWooden,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_GreatAxe,@Skin_Monster_GreatAxe_MasterName,Weapon,,@Skin_Monster_GreatAxe_Description,EquippableTwoHand+2HAxe+Melee,,,,0,0,0,0,0,0,Skin_GreatAxe,,,,0,0,,,,,,,,,,,0,,0,0,0,GreatAxe,UI_Weapon,,,1hGreataxeClassicMonster,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_LifeStaff,@Skin_Monster_LifeStaff_MasterName,Weapon,,@Skin_Monster_LifeStaff_Description,EquippableMainHand+LifeStaff+Magic,,,,0,0,0,0,0,0,Skin_LifeStaff,,,,0,0,,,,,,,,,,,0,,0,0,0,StaffLife,UI_Weapon,,,2hLifeStaffClassicMonster,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_WarHammer,@Skin_Monster_WarHammer_MasterName,Weapon,,@Skin_Monster_WarHammer_Description,EquippableTwoHand+2HHammer+Melee,,,,0,0,0,0,0,0,Skin_WarHammer,,,,0,0,,,,,,,,,,,0,,0,0,0,WarHammer,UI_Weapon,,,2hwarhammerClassicMonster,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_Musket,@Skin_Monster_Musket_MasterName,Weapon,,@Skin_Monster_Musket_Description,EquippableMainHand+Musket+Ranged,,,,0,0,0,0,0,0,Skin_Musket,,,,0,0,,,,,,,,,,,0,,0,0,0,Musket,UI_Weapon,,,2hMusketClassicMonster,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_VoidGauntlet,@Skin_Monster_VoidGauntlet_MasterName,Weapon,,@Skin_Monster_VoidGauntlet_Description,EquippableMainHand+VoidGauntlet+Magic,,,,0,0,0,0,0,0,Skin_VoidGauntlet,,,,0,0,,,,,,,,,,,0,,0,0,0,Gauntlet,UI_Weapon,,,1hVoidGauntletClassicMonster,,0,0,,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Monster_Rapier,@Skin_Monster_Rapier_MasterName,Weapon,,@Skin_Monster_Rapier_Description,EquippableMainHand+Rapier+Melee,,,,0,0,0,0,0,0,Skin_Rapier,,,,0,0,,,,,,,,,,,0,,0,0,0,Rapier,UI_Weapon,,,1hrapierClassicMonster,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_AnglesDemon_FireStaff,@Skin_AnglesDemon_FireStaff_MasterName,Weapon,,@Skin_AnglesDemon_FireStaff_Description,EquippableTwoHand+FireStaff+Magic,,,,0,0,0,0,0,0,Skin_FireStaff,,,,0,0,,,,,,,,,,,0,,0,0,0,StaffFire,UI_Weapon,,,2hStaffFire_AngelDemon,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_AnglesDemon_LifeStaff,@Skin_AnglesDemon_LifeStaff_MasterName,Weapon,,@Skin_AnglesDemon_LifeStaff_Description,EquippableTwoHand+LifeStaff+Magic,,,,0,0,0,0,0,0,Skin_LifeStaff,,,,0,0,,,,,,,,,,,0,,0,0,0,StaffLife,UI_Weapon,,,2hStaffLife_AngelDemon,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_AnglesDemon_WarHammer,@Skin_AnglesDemon_WarHammer_MasterName,Weapon,,@Skin_AnglesDemon_WarHammer_Description,EquippableTwoHand+2HHammer+Melee,,,,0,0,0,0,0,0,Skin_WarHammer,,,,0,0,,,,,,,,,,,0,,0,0,0,WarHammer,UI_Weapon,,,2hWarhammerAngelDemon,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,,,,,,
Skin_AnglesDemon_Spear,@Skin_AnglesDemon_Spear_MasterName,Weapon,,@Skin_AnglesDemon_Spear_Description,Weapon+EquippableTwoHand+Spear+Melee,,,,0,0,0,0,0,0,Skin_Spear,,,,0,0,,,,,,,,,,,0,,0,0,0,Spear,UI_Weapon,,,2hspearAngelDemon,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_WarHammer_Vinespun,@Skin_WarHammer_Vinespun_MasterName,Weapon,,@Skin_WarHammer_Vinespun_Description,EquippableTwoHand+2HHammer+Melee,,,,0,0,0,0,0,0,Skin_WarHammer,,,,0,0,,,,,,,,,,,0,,0,0,0,WarHammer,UI_Weapon,,,2hWarhammerVinespunT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_ShieldT_Vinespun,@Skin_ShieldT_Vinespun_MasterName,Weapon,,@Skin_ShieldT_Vinespun_Description,EquippableOffHand+Shield,,,,0,0,0,0,0,0,Skin_Shield,,,,0,0,,,,,,,,,,,0,,0,0,0,TowerShield,UI_Weapon,,,1hShieldCVinespunT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Rapier_Vinespun,@Skin_Rapier_Vinespun_MasterName,Weapon,,@Skin_Rapier_Vinespun_Description,EquippableMainHand+Rapier+Melee,,,,0,0,0,0,0,0,Skin_Rapier,,,,0,0,,,,,,,,,,,0,,0,0,0,Rapier,UI_Weapon,,,1hRapierVinespunT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Spear_Vinespun,@Skin_Spear_Vinespun_MasterName,Weapon,,@Skin_Spear_Vinespun_Description,EquippableTwoHand+Spear+Melee,,,,0,0,0,0,0,0,Skin_Spear,,,,0,0,,,,,,,,,,,0,,0,0,0,Spear,UI_Weapon,,,2hspearVinespunT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_ShieldR_Vinespun,@Skin_ShieldR_Vinespun_MasterName,Weapon,,@Skin_ShieldR_Vinespun_Description,EquippableOffHand+Shield,,,,0,0,0,0,0,0,Skin_Shield,,,,0,0,,,,,,,,,,,0,,0,0,0,RoundShield,UI_Weapon,,,1hRoundShieldVinespunT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Bow_Vinespun,@Skin_Bow_Vinespun_MasterName,Weapon,,@Skin_Bow_Vinespun_Description,EquippableTwoHand+Bow+Ranged,,,,0,0,0,0,0,0,Skin_Bow,,,,0,0,,,,,,,,,,,0,,0,0,0,Bow,UI_Weapon,,,2hBowVinespunT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Firestaff_Vinespun,@Skin_Firestaff_Vinespun_MasterName,Weapon,,@Skin_Firestaff_Vinespun_Description,EquippableMainHand+FireStaff+Magic,,,,0,0,0,0,0,0,Skin_FireStaff,,,,0,0,,,,,,,,,,,0,,0,0,0,StaffFire,UI_Weapon,,,2hStaffFireVinespunT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_GreatAxe_Vinespun,@Skin_GreatAxe_Vinespun_MasterName,Weapon,,@Skin_GreatAxe_Vinespun_Description,EquippableTwoHand+2HAxe+Melee,,,,0,0,0,0,0,0,Skin_GreatAxe,,,,0,0,,,,,,,,,,,0,,0,0,0,GreatAxe,UI_Weapon,,,2hGreatAxeVinespunT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hatchet_Vinespun,@Skin_Hatchet_Vinespun_MasterName,Weapon,,@Skin_Hatchet_Vinespun_Description,EquippableMainHand+Hatchet+Melee,,,,0,0,0,0,0,0,Skin_Hatchet,,,,0,0,,,,,,,,,,,0,,0,0,0,ThrowingAxe,UI_Weapon,,,1hThrowingAxeVinespunT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_IceGaunt_Vinespun,@Skin_IceGaunt_Vinespun_MasterName,Weapon,,@Skin_IceGaunt_Vinespun_Description,EquippableMainHand+IceMagic+Magic,,,,0,0,0,0,0,0,Skin_IceGauntlet,,,,0,0,,,,,,,,,,,0,,0,0,0,Gauntlet,UI_Weapon,,,2hicegauntletVinespunT5,,0,0,,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_ShieldK_Vinespun,@Skin_ShieldK_Vinespun_MasterName,Weapon,,@Skin_ShieldK_Vinespun_Description,EquippableOffHand+Shield+Kite,,,,0,0,0,0,0,0,Skin_Shield,,,,0,0,,,,,,,,,,,0,,0,0,0,KiteShield,UI_Weapon,,,1hKiteShieldVinespunT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Lifestaff_Vinespun,@Skin_Lifestaff_Vinespun_MasterName,Weapon,,@Skin_Lifestaff_Vinespun_Description,EquippableMainHand+LifeStaff+Magic,,,,0,0,0,0,0,0,Skin_LifeStaff,,,,0,0,,,,,,,,,,,0,,0,0,0,StaffLife,UI_Weapon,,,2hStaffLifeVinespunT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Longsword_Vinespun,@Skin_Longsword_Vinespun_MasterName,Weapon,,@Skin_Longsword_Vinespun_Description,EquippableMainHand+Sword+Melee,,,,0,0,0,0,0,0,Skin_Longsword,,,,0,0,,,,,,,,,,,0,,0,0,0,Longsword,UI_Weapon,,,1hLongswordVinespunT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Musket_Vinespun,@Skin_Musket_Vinespun_MasterName,Weapon,,@Skin_Musket_Vinespun_Description,EquippableTwoHand+Musket+Ranged,,,,0,0,0,0,0,0,Skin_Musket,,,,0,0,,,,,,,,,,,0,,0,0,0,Musket,UI_Weapon,,,2hMusketVinespunT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_GreatAxe_FenrirsFury,@Skin_GreatAxe_FenrirsFury_MasterName,Weapon,,@Skin_GreatAxe_FenrirsFury_Description,EquippableTwoHand+2HAxe+Melee,,,,0,0,0,0,0,0,Skin_GreatAxe,,,,0,0,,,,,,,,,,,0,,0,0,0,GreatAxe,UI_Weapon,,,GreatAxe_Viking,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Bow_RobinHood,@Skin_Bow_RobinHood_MasterName,Weapon,,@Skin_Bow_RobinHood_Description,EquippableTwoHand+Bow+Ranged,,,,0,0,0,0,0,0,Skin_Bow,,,,0,0,,,,,,,,,,,0,,0,0,0,Bow,UI_Weapon,,,2hBowRobinHood,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Spear_Harpoon,@Skin_Spear_Harpoon_MasterName,Weapon,,@Skin_Spear_Harpoon_Description,EquippableTwoHand+Spear+Melee,,,,0,0,0,0,0,0,Skin_Spear,,,,0,0,,,,,,,,,,,0,,0,0,0,Spear,UI_Weapon,,,2hspearFishermanTwitch,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LightHead_Demon,@Skin_LightHead_Demon_MasterName,Armor,,@Skin_LightHead_Demon_Description,EquippableHead,,,,0,0,0,0,0,0,GenericItemSkin,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_demonlight_head,f_demonlight_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LightChest_Demon,@Skin_LightChest_Demon_MasterName,Armor,,@Skin_LightChest_Demon_Description,EquippableChest,,,,0,0,0,0,0,0,GenericItemSkin,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_demonlight_chest,f_demonlight_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LightHands_Demon,@Skin_LightHands_Demon_MasterName,Armor,,@Skin_LightHands_Demon_Description,EquippableHands,,,,0,0,0,0,0,0,GenericItemSkin,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_demonlight_gloves,f_demonlight_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LightLegs_Demon,@Skin_LightLegs_Demon_MasterName,Armor,,@Skin_LightLegs_Demon_Description,EquippableLegs,,,,0,0,0,0,0,0,GenericItemSkin,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_demonlight_legs,f_demonlight_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LightFeet_Demon,@Skin_LightFeet_Demon_MasterName,Armor,,@Skin_LightFeet_Demon_Description,EquippableFeet,,,,0,0,0,0,0,0,GenericItemSkin,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_demonlight_feet,f_demonlight_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_MediumHead_Angel,@Skin_MediumHead_Angel_MasterName,Armor,,@Skin_MediumHead_Angel_Description,EquippableHead,,,,0,0,0,0,0,0,GenericItemSkin,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_angelmedium_head,f_angelmedium_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_MediumChest_Angel,@Skin_MediumChest_Angel_MasterName,Armor,,@Skin_MediumChest_Angel_Description,EquippableChest,,,,0,0,0,0,0,0,GenericItemSkin,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestLong,,m_angelmedium_chest,f_angelmedium_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_MediumHands_Angel,@Skin_MediumHands_Angel_MasterName,Armor,,@Skin_MediumHands_Angel_Description,EquippableHands,,,,0,0,0,0,0,0,GenericItemSkin,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_angelmedium_gloves,f_angelmedium_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_MediumLegs_Angel,@Skin_MediumLegs_Angel_MasterName,Armor,,@Skin_MediumLegs_Angel_Description,EquippableLegs,,,,0,0,0,0,0,0,GenericItemSkin,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_angelmedium_legs,f_angelmedium_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_MediumFeet_Angel,@Skin_MediumFeet_Angel_MasterName,Armor,,@Skin_MediumFeet_Angel_Description,EquippableFeet,,,,0,0,0,0,0,0,GenericItemSkin,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_angelmedium_feet,f_angelmedium_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
