MetaAchievementId,ReadyForSteam,SteamApiName,Type,Predecessor MetaAchievementIds,ProgressId,ProgressIdParent,UIDisplayCategory,Title,Description,Hidden Text,Notification Verbosity,Tier,Icon,Entitlement Id,AchievePoints,Total,VitalsCategories,Categorical Progression,LorePagesTopicIds,TradeskillType,ItemClass,TrueFalse,QuestGroupTag,GameEventType,TerritoryId,IsPvp,InGroup,FactionType,MissionGoalType,GameModeId,GameModeResult,AttributeType,AchievementsID,AchievementCategory
PvE_KillsWhileInGroup5,true,META_PVE_KILL_IN_GROUP5,TotalKills,,,PvE_KillsWhileInGroup,PvE_Kill_Counts,@ui_metachievement_pve_killswhilegrouped_title5,@ui_metachievement_pve_killswhilegrouped_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvE_KillsWhileInGroup1.png,,0,10000,,,,,,false,,,0,,,,,,,,,
PvE_CorruptionBreachWins1,true,META_PVE_BREACH_WIN1,EncounterCompleted,,PvE_CorruptionBreachWins,,Invasions_And_Breaches,@ui_metachievement_pve_corruptedbreachwins_title1,@ui_metachievement_pve_corruptedbreachwins_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvE_CorruptionBreachWins1.png,,0,25,,,,,,true,,Darkness,0,,,,,,,,,
PvE_CorruptionBreachWins2,false,,EncounterCompleted,,,PvE_CorruptionBreachWins,Invasions_And_Breaches,@ui_metachievement_pve_corruptedbreachwins_title2,@ui_metachievement_pve_corruptedbreachwins_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PvE_CorruptionBreachWins1.png,,0,100,,,,,,true,,Darkness,0,,,,,,,,,
PvE_CorruptionBreachWins3,true,META_PVE_BREACH_WIN3,EncounterCompleted,,,PvE_CorruptionBreachWins,Invasions_And_Breaches,@ui_metachievement_pve_corruptedbreachwins_title3,@ui_metachievement_pve_corruptedbreachwins_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PvE_CorruptionBreachWins1.png,,0,500,,,,,,true,,Darkness,0,,,,,,,,,
PvE_CorruptionBreachWins4,false,,EncounterCompleted,,,PvE_CorruptionBreachWins,Invasions_And_Breaches,@ui_metachievement_pve_corruptedbreachwins_title4,@ui_metachievement_pve_corruptedbreachwins_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PvE_CorruptionBreachWins1.png,,0,2500,,,,,,true,,Darkness,0,,,,,,,,,
PvE_CorruptionBreachWins5,true,META_PVE_BREACH_WIN5,EncounterCompleted,,,PvE_CorruptionBreachWins,Invasions_And_Breaches,@ui_metachievement_pve_corruptedbreachwins_title5,@ui_metachievement_pve_corruptedbreachwins_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvE_CorruptionBreachWins1.png,,0,5000,,,,,,true,,Darkness,0,,,,,,,,,
PvE_GatherSkinning1,true,META_PVE_GATHER_SKINNING1,Gathering,,PvE_GatherSkinning,,Gathering,@ui_metachievement_pve_gatherskinning_title1,@ui_metachievement_pve_gatherskinning_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvE_GatherSkinning1.png,,0,1000,,,,Skinning,,false,,,0,,,,,,,,,
PvE_GatherSkinning2,false,,Gathering,,,PvE_GatherSkinning,Gathering,@ui_metachievement_pve_gatherskinning_title2,@ui_metachievement_pve_gatherskinning_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PvE_GatherSkinning1.png,,0,4000,,,,Skinning,,false,,,0,,,,,,,,,
PvE_GatherSkinning3,false,,Gathering,,,PvE_GatherSkinning,Gathering,@ui_metachievement_pve_gatherskinning_title3,@ui_metachievement_pve_gatherskinning_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PvE_GatherSkinning1.png,,0,8000,,,,Skinning,,false,,,0,,,,,,,,,
PvE_GatherSkinning4,false,,Gathering,,,PvE_GatherSkinning,Gathering,@ui_metachievement_pve_gatherskinning_title4,@ui_metachievement_pve_gatherskinning_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PvE_GatherSkinning1.png,,0,16000,,,,Skinning,,false,,,0,,,,,,,,,
PvE_GatherSkinning5,true,META_PVE_GATHER_SKINNING5,Gathering,,,PvE_GatherSkinning,Gathering,@ui_metachievement_pve_gatherskinning_title5,@ui_metachievement_pve_gatherskinning_generic_desc,,SeventyFiveOneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvE_GatherSkinning1.png,,0,32000,,,,Skinning,,false,,,0,,,,,,,,,
PvE_GatherLogging1,true,META_PVE_GATHER_LOGGING1,Gathering,,PvE_GatherLogging,,Gathering,@ui_metachievement_pve_gatherlogging_title1,@ui_metachievement_pve_gatherlogging_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvE_GatherLogging1.png,,0,1000,,,,Logging,,false,,,0,,,,,,,,,
PvE_GatherLogging2,false,,Gathering,,,PvE_GatherLogging,Gathering,@ui_metachievement_pve_gatherlogging_title2,@ui_metachievement_pve_gatherlogging_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PvE_GatherLogging1.png,,0,4000,,,,Logging,,false,,,0,,,,,,,,,
PvE_GatherLogging3,false,,Gathering,,,PvE_GatherLogging,Gathering,@ui_metachievement_pve_gatherlogging_title3,@ui_metachievement_pve_gatherlogging_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PvE_GatherLogging1.png,,0,8000,,,,Logging,,false,,,0,,,,,,,,,
PvE_GatherLogging4,false,,Gathering,,,PvE_GatherLogging,Gathering,@ui_metachievement_pve_gatherlogging_title4,@ui_metachievement_pve_gatherlogging_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PvE_GatherLogging1.png,,0,16000,,,,Logging,,false,,,0,,,,,,,,,
PvE_GatherLogging5,true,META_PVE_GATHER_LOGGING5,Gathering,,,PvE_GatherLogging,Gathering,@ui_metachievement_pve_gatherlogging_title5,@ui_metachievement_pve_gatherlogging_generic_desc,,SeventyFiveOneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvE_GatherLogging1.png,,0,24000,,,,Logging,,false,,,0,,,,,,,,,
PvE_GatherMining1,true,META_PVE_GATHER_MINING1,Gathering,,PvE_GatherMining,,Gathering,@ui_metachievement_pve_gathermining_title1,@ui_metachievement_pve_gathermining_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvE_GatherMining1.png,,0,1000,,,,Mining,,false,,,0,,,,,,,,,
PvE_GatherMining2,false,,Gathering,,,PvE_GatherMining,Gathering,@ui_metachievement_pve_gathermining_title2,@ui_metachievement_pve_gathermining_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PvE_GatherMining1.png,,0,4000,,,,Mining,,false,,,0,,,,,,,,,
PvE_GatherMining3,false,,Gathering,,,PvE_GatherMining,Gathering,@ui_metachievement_pve_gathermining_title3,@ui_metachievement_pve_gathermining_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PvE_GatherMining1.png,,0,8000,,,,Mining,,false,,,0,,,,,,,,,
PvE_GatherMining4,false,,Gathering,,,PvE_GatherMining,Gathering,@ui_metachievement_pve_gathermining_title4,@ui_metachievement_pve_gathermining_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PvE_GatherMining1.png,,0,16000,,,,Mining,,false,,,0,,,,,,,,,
PvE_GatherMining5,true,META_PVE_GATHER_MINING5,Gathering,,,PvE_GatherMining,Gathering,@ui_metachievement_pve_gathermining_title5,@ui_metachievement_pve_gathermining_generic_desc,,SeventyFiveOneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvE_GatherMining1.png,,0,32000,,,,Mining,,false,,,0,,,,,,,,,
PvE_GatherHarvesting1,true,META_PVE_GATHER_HARVESTING1,Gathering,,PvE_GatherHarvesting,,Gathering,@ui_metachievement_pve_gatherharvest_title1,@ui_metachievement_pve_gatherharvest_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvE_GatherHarvesting1.png,,0,1000,,,,Harvesting,,false,,,0,,,,,,,,,
PvE_GatherHarvesting2,false,,Gathering,,,PvE_GatherHarvesting,Gathering,@ui_metachievement_pve_gatherharvest_title2,@ui_metachievement_pve_gatherharvest_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PvE_GatherHarvesting1.png,,0,5000,,,,Harvesting,,false,,,0,,,,,,,,,
PvE_GatherHarvesting3,false,,Gathering,,,PvE_GatherHarvesting,Gathering,@ui_metachievement_pve_gatherharvest_title3,@ui_metachievement_pve_gatherharvest_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PvE_GatherHarvesting1.png,,0,15000,,,,Harvesting,,false,,,0,,,,,,,,,
PvE_GatherHarvesting4,false,,Gathering,,,PvE_GatherHarvesting,Gathering,@ui_metachievement_pve_gatherharvest_title4,@ui_metachievement_pve_gatherharvest_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PvE_GatherHarvesting1.png,,0,30000,,,,Harvesting,,false,,,0,,,,,,,,,
PvE_GatherHarvesting5,true,META_PVE_GATHER_HARVESTING5,Gathering,,,PvE_GatherHarvesting,Gathering,@ui_metachievement_pve_gatherharvest_title5,@ui_metachievement_pve_gatherharvest_generic_desc,,SeventyFiveOneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvE_GatherHarvesting1.png,,0,50000,,,,Harvesting,,false,,,0,,,,,,,,,
PvE_TotalKills1,false,,TotalKills,,PvE_TotalKills,,PvE_Kill_Counts,@ui_metachievement_pve_totalkills_title1,@ui_metachievement_pve_totalkills_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvE_TotalKills1.png,,0,1000,,,,,,false,,,0,NO,ANY,Any,,,,,,
PvE_TotalKills2,false,,TotalKills,,,PvE_TotalKills,PvE_Kill_Counts,@ui_metachievement_pve_totalkills_title2,@ui_metachievement_pve_totalkills_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PvE_TotalKills1.png,,0,4000,,,,,,false,,,0,,,,,,,,,
PvE_TotalKills3,false,,TotalKills,,,PvE_TotalKills,PvE_Kill_Counts,@ui_metachievement_pve_totalkills_title3,@ui_metachievement_pve_totalkills_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PvE_TotalKills1.png,,0,12000,,,,,,false,,,0,,,,,,,,,
PvE_TotalKills4,false,META_PVE_TOTALKILLS4,TotalKills,,,PvE_TotalKills,PvE_Kill_Counts,@ui_metachievement_pve_totalkills_title4,@ui_metachievement_pve_totalkills_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PvE_TotalKills1.png,,0,25000,,,,,,false,,,0,,,,,,,,,
PvE_TotalKills5,false,META_PVE_TOTALKILLS5,TotalKills,,,PvE_TotalKills,PvE_Kill_Counts,@ui_metachievement_pve_totalkills_title5,@ui_metachievement_pve_totalkills_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvE_TotalKills1.png,,0,45000,,,,,,false,,,0,,,,,,,,,
PvE_Dungeon_BossTakedown_Amrine,false,META_PVE_DUNGEON_AMRINE,CategoryKills,,Dungeon_BossTakedown_Amrine,,Dungeon_Bosses,@ui_metachievement_pve_bossKill_dungeon_amrine_title,@ui_metachievement_pve_bossKill_dungeon_amrine_desc,@ui_metachievement_hidden_instance_dungeonboss,OneHundred,,lyshineui\images\Icons\Achievements\PvE_Dungeon_BossTakedown_Amrine.png,,0,1,Withered_Brute_Named_08,,,,,false,,,0,NO,ANY,,,,,,,
PvE_Dungeon_BossTakedown_Obelisk,true,META_PVE_DUNGEON_OBELISK,CategoryKills,,Dungeon_BossTakedown_Obelisk,,Dungeon_Bosses,@ui_metachievement_pve_bosskill_dungeon_obelisk_title,@ui_metachievement_pve_bossKill_dungeon_obelisk_desc,@ui_metachievement_hidden_instance_dungeonboss,OneHundred,,lyshineui\images\Icons\Achievements\PvE_Dungeon_BossTakedown_Obelisk.png,,0,1,AncientGuardian_Heavy_Boss_Named_DG_Everfall_00,,,,,false,,,0,NO,ANY,,,,,,,
PvE_Dungeon_BossTakedown_Depths,true,META_PVE_DUNGEON_THE_DEPTHS,CategoryKills,,Dungeon_BossTakedown_Depths,,Dungeon_Bosses,@ui_metachievement_pve_bossKill_dungeon_depths_title,@ui_metachievement_pve_bossKill_dungeon_depths_desc,@ui_metachievement_hidden_instance_dungeonboss,OneHundred,,lyshineui\images\Icons\Achievements\PvE_Dungeon_BossTakedown_Depths.png,,0,1,Damned_LongSwordsman_Commander_Named_DG_Restless_00,,,,,false,,,0,NO,ANY,,,,,,,
PvE_Dungeon_BossTakedown_Genesis,true,META_PVE_DUNGEON_GENESIS,CategoryKills,,Dungeon_BossTakedown_Genesis,,Dungeon_Bosses,@ui_metachievement_pve_bosskill_dungeon_genesis_title,@ui_metachievement_pve_bossKill_dungeon_genesis_desc,@ui_metachievement_hidden_instance_dungeonboss,OneHundred,,lyshineui\images\Icons\Achievements\PvE_Dungeon_BossTakedown_Genesis.png,,0,1,Naga_AngryEarth,,,,,false,,,0,NO,ANY,,,,,,,
PvE_Dungeon_BossTakedown_Lazarus,true,META_PVE_DUNGEON_LAZARUS,CategoryKills,,Dungeon_BossTakedown_Lazarus,,Dungeon_Bosses,@ui_metachievement_pve_bosskill_dungeon_lazarus_title,@ui_metachievement_pve_bossKill_dungeon_lazarus_desc,@ui_metachievement_hidden_instance_dungeonboss,OneHundred,,lyshineui\images\Icons\Achievements\PvE_Dungeon_BossTakedown_Lazarus.png,,0,1,Torso_Boss,,,,,false,,,0,NO,ANY,,,,,,,
PvE_Dungeon_BossTakedown_Shipyard,true,META_PVE_DUNGEON_SHIPYARD,CategoryKills,,Dungeon_BossTakedown_Shipyard,,Dungeon_Bosses,@ui_metachievement_pve_bosskill_dungeon_shipyard_title,@ui_metachievement_pve_bossKill_dungeon_shipyard_desc,@ui_metachievement_hidden_instance_dungeonboss,OneHundred,,lyshineui\images\Icons\Achievements\PvE_Dungeon_BossTakedown_Shipyard.png,,0,1,Dynasty_Empress,,,,,false,,,0,NO,ANY,,,,,,,
PvE_Dungeon_BossTakedown_IsabellaLair,false,META_PVE_DUNGEON_LAIR,CategoryKills,,Dungeon_BossTakedown_IsabellaLair,,Dungeon_Bosses,@ui_metachievement_pve_bossKill_dungeon_isabellalair_title,@ui_metachievement_pve_bossKill_dungeon_isabellalair_desc,@ui_metachievement_hidden_instance_dungeonboss,OneHundred,,lyshineui\images\Icons\Achievements\PvE_Dungeon_BossTakedown_IsabellaLair.png,,0,1,Isabella_DG_ShatterMtn_Phase2_00,,,,,false,,,0,NO,ANY,,,,,,,
PvE_Dungeon_BossTakedown_Barnacles,false,META_PVE_DUNGEON_BARNACLES,CategoryKills,,Dungeon_BossTakedown_Barnacles,,Dungeon_Bosses,@ui_metachievement_pve_bossKill_dungeon_barnacles_title,@ui_metachievement_pve_bossKill_dungeon_barnacles_desc,@ui_metachievement_hidden_instance_dungeonboss,OneHundred,,lyshineui\images\Icons\Achievements\PvE_Dungeon_BossTakedown_Barnacles.png,,0,1,Dryad_Siren,,,,,false,,,0,NO,ANY,,,,,,,
PvE_Dungeon_BossTakedown_Ennead,false,META_PVE_DUNGEON_ENNEAD,CategoryKills,,Dungeon_BossTakedown_Ennead,,Dungeon_Bosses,@ui_metachievement_pve_bossKill_dungeon_ennead_title,@ui_metachievement_pve_bossKill_dungeon_ennead_desc,@ui_metachievement_hidden_instance_dungeonboss,OneHundred,,lyshineui\images\Icons\Achievements\PvE_Dungeon_BossTakedown_Brimstone.png,,0,1,AnubianGuardian_Horus_Boss,,,,,false,,,0,NO,ANY,,,,,,,
QuestArc_FishTraining,true,META_QUEST_FISHINGCOUNT,QuestArc,,,,Territory_Stories,@ui_metachievement_questarc_fishingtraining_title,@ui_metachievement_questarc_fishingtraining_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Quest_FishingCount.png,,0,1,,,,,,false,FishingQuestsArc,,0,,,,,,,,,
Quest_CountTotals1,false,,QuestTotal,,Quest_CountTotals,,Total_Completed,@ui_metachievement_questtotals_title1,@ui_metachievement_questtotals_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\Quest_CountTotals1.png,,0,25,,,,,,false,,,0,,,,,,,,,
Quest_CountTotals2,false,,QuestTotal,,,Quest_CountTotals,Total_Completed,@ui_metachievement_questtotals_title2,@ui_metachievement_questtotals_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\Quest_CountTotals1.png,,0,75,,,,,,false,,,0,,,,,,,,,
Quest_CountTotals3,true,META_QUEST_COUNT3,QuestTotal,,,Quest_CountTotals,Total_Completed,@ui_metachievement_questtotals_title3,@ui_metachievement_questtotals_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\Quest_CountTotals1.png,,0,200,,,,,,false,,,0,,,,,,,,,
Quest_CountTotals4,false,,QuestTotal,,,Quest_CountTotals,Total_Completed,@ui_metachievement_questtotals_title4,@ui_metachievement_questtotals_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\Quest_CountTotals1.png,,0,350,,,,,,false,,,0,,,,,,,,,
Quest_CountTotals5,true,META_QUEST_COUNT5,QuestTotal,,,Quest_CountTotals,Total_Completed,@ui_metachievement_questtotals_title5,@ui_metachievement_questtotals_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\Quest_CountTotals1.png,,0,525,,,,,,false,,,0,,,,,,,,,
PvE_FactionMissions_Hunt1,false,,FactionMissions,,PvE_FactionMissions_Hunt,,PvE_Skill_Based,@ui_metachievement_pvefactionmissions_hunt_title1,@ui_metachievement_pvefactionmissions_hunt_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvE_FactionMissions_Hunt1.png,,0,5,,,,Skinning,,false,,,0,NO,,,Hunt,,,,,
PvE_FactionMissions_Hunt2,false,,FactionMissions,,,PvE_FactionMissions_Hunt,PvE_Skill_Based,@ui_metachievement_pvefactionmissions_hunt_title2,@ui_metachievement_pvefactionmissions_hunt_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PvE_FactionMissions_Hunt1.png,,0,20,,,,Skinning,,false,,,0,,,,Hunt,,,,,
PvE_FactionMissions_Hunt3,false,,FactionMissions,,,PvE_FactionMissions_Hunt,PvE_Skill_Based,@ui_metachievement_pvefactionmissions_hunt_title3,@ui_metachievement_pvefactionmissions_hunt_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PvE_FactionMissions_Hunt1.png,,0,50,,,,Skinning,,false,,,0,,,,Hunt,,,,,
PvE_FactionMissions_Hunt4,false,,FactionMissions,,,PvE_FactionMissions_Hunt,PvE_Skill_Based,@ui_metachievement_pvefactionmissions_hunt_title4,@ui_metachievement_pvefactionmissions_hunt_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PvE_FactionMissions_Hunt1.png,,0,100,,,,Skinning,,false,,,0,,,,Hunt,,,,,
PvE_FactionMissions_Hunt5,false,,FactionMissions,,,PvE_FactionMissions_Hunt,PvE_Skill_Based,@ui_metachievement_pvefactionmissions_hunt_title5,@ui_metachievement_pvefactionmissions_hunt_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvE_FactionMissions_Hunt1.png,,0,200,,,,Skinning,,false,,,0,,,,Hunt,,,,,
PvE_FactionMissions_Loot1,false,,FactionMissions,,PvE_FactionMissions_Loot,,PvE_Support,@ui_metachievement_pvefactionmissions_loot_title1,@ui_metachievement_pvefactionmissions_loot_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvE_FactionMissions_Loot1.png,,0,5,,,,,,false,,,0,NO,,,Loot,,,,,
PvE_FactionMissions_Loot2,false,,FactionMissions,,,PvE_FactionMissions_Loot,PvE_Support,@ui_metachievement_pvefactionmissions_loot_title2,@ui_metachievement_pvefactionmissions_loot_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PvE_FactionMissions_Loot1.png,,0,20,,,,,,false,,,0,,,,Loot,,,,,
PvE_FactionMissions_Loot3,false,,FactionMissions,,,PvE_FactionMissions_Loot,PvE_Support,@ui_metachievement_pvefactionmissions_loot_title3,@ui_metachievement_pvefactionmissions_loot_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PvE_FactionMissions_Loot1.png,,0,50,,,,,,false,,,0,,,,Loot,,,,,
PvE_FactionMissions_Loot4,false,,FactionMissions,,,PvE_FactionMissions_Loot,PvE_Support,@ui_metachievement_pvefactionmissions_loot_title4,@ui_metachievement_pvefactionmissions_loot_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PvE_FactionMissions_Loot1.png,,0,100,,,,,,false,,,0,,,,Loot,,,,,
PvE_FactionMissions_Loot5,false,,FactionMissions,,,PvE_FactionMissions_Loot,PvE_Support,@ui_metachievement_pvefactionmissions_loot_title5,@ui_metachievement_pvefactionmissions_loot_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvE_FactionMissions_Loot1.png,,0,200,,,,,,false,,,0,,,,Loot,,,,,
PvE_FactionMissions_Raid1,false,,FactionMissions,,PvE_FactionMissions_Raid,,PvE_Support,@ui_metachievement_pvefactionmissions_raid_title1,@ui_metachievement_pvefactionmissions_raid_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvE_FactionMissions_Raid1.png,,0,5,,,,,,false,,,0,NO,,,Raid,,,,,
PvE_FactionMissions_Raid2,false,,FactionMissions,,,PvE_FactionMissions_Raid,PvE_Support,@ui_metachievement_pvefactionmissions_raid_title2,@ui_metachievement_pvefactionmissions_raid_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PvE_FactionMissions_Raid1.png,,0,20,,,,,,false,,,0,,,,Raid,,,,,
PvE_FactionMissions_Raid3,false,,FactionMissions,,,PvE_FactionMissions_Raid,PvE_Support,@ui_metachievement_pvefactionmissions_raid_title3,@ui_metachievement_pvefactionmissions_raid_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PvE_FactionMissions_Raid1.png,,0,50,,,,,,false,,,0,,,,Raid,,,,,
PvE_FactionMissions_Raid4,false,,FactionMissions,,,PvE_FactionMissions_Raid,PvE_Support,@ui_metachievement_pvefactionmissions_raid_title4,@ui_metachievement_pvefactionmissions_raid_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PvE_FactionMissions_Raid1.png,,0,100,,,,,,false,,,0,,,,Raid,,,,,
PvE_FactionMissions_Raid5,false,,FactionMissions,,,PvE_FactionMissions_Raid,PvE_Support,@ui_metachievement_pvefactionmissions_raid_title5,@ui_metachievement_pvefactionmissions_raid_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PvE_FactionMissions_Raid1.png,,0,200,,,,,,false,,,0,,,,Raid,,,,,
PvE_FactionMissions_Brightwood1,false,,FactionMissions,,PvE_FactionMissions_Brightwood,,PvE_By_Territory,@ui_metachievement_pvefactionmissions_brightwood_title1,@ui_metachievement_pvefactionmissions_brightwood_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PvE_FactionMissions_ByTerritory_Brightwood1.png,,0,25,,,,,,false,,,2,NO,,,,,,,,
