SpellID,StatusEffects,StatusEffectDurations,Revive,Siphon,AttachToOwner,StickWhenAttached,StoreOffsetWhenStuckToGDE,UseDirectTargetAsAttachOwner,SpawnSecondaryOnElapsed,SpawnSecondaryOnCollision,EndOnCasterDeath,IgnoreTargetIfAtDeathsDoor,IgnoreTargetIfDead,UseCameraTargetLock,TrackNumInVolume,ClearOnExit,ClearOnEnd,ManaCost,UseStatusEffectDuration,Duration,DurationScaling,Height,Length,Radius,InnerRadius,RadiusScaling,MaxRadiusScaling,CastDistance,CastHeight,CastRadius,ConeAngle,ConeWidth,ChannelTime,ChainDelayDuration,MaxChainNum,UseChainCasterPaperdoll,SpawnBeamCasterJoint,NumToSpawn,NumToSpawnBeforeFail,SpawnRate,SpawnAngle,SecondarySpellProjectileLaunchAngles,SecondaryProjectileLaunchMinZSpeeds,SecondaryProjectileLaunchMaxZSpeeds,SecondaryProjectileLaunchZOffset,IgnoreRotationForSecondaryProjectileLaunchZSpd,ScaleWithCharacterBoundingBox,ScaleWithDynamicScale,TargetTypes,SpellTypes,CastingTypes,HitAiTarget,OverrideTargetForAiThreat,ShapeTypes,DamageType,CheckObstructions,IgnoreOverheadCollision,IgnoreStructures,IgnoreSelf,IsUnaffiliated,WeaponSlotOverride,RangedAttackProfile,RangedAttackName,FireJointName,ProjPosOffsetX,ProjPosOffsetY,ProjPosOffsetZ,ProjRotOffsetX,ProjRotOffsetY,ProjRotOffsetZ,CharRelPosOffsetX,CharRelPosOffsetY,CharRelPosOffsetZ,CharRelRotOffsetX,CharRelRotOffsetY,CharRelRotOffsetZ,ProjRaycastOrientation,BaseDamage,DamageTable,DamageTableRow,AbilityId,TargetAbilityCondition,BeamEffect,IndicatorVFX,SpellPrefabPath,SecondaryPrefabPath,SecondarySpellID,TertiaryPrefabPath,TertiarySpellID
Tendril_Burrow_Strike,,,,false,false,false,false,,false,false,false,false,false,,false,false,true,,false,3000,,4,0,0.75,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,AoE,false,,Cylinder,,false,true,false,false,false,,AI_Ranged_AOE,Basic,,0,0,0,0,0,0,0,0,0,0,0,0,,,TendrilCorruptedDamageTable,Attack_BurrowStrike,,,,,Characters/SpellSlices/Tendril_BurrowStrike,,,,
Acolyte_Summon_Mine_L,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,500,,1,0,0,0,0,0,12,4,0.10000000149011612,0,0,0,0,0,false,,0,0,500,0,,,,0,false,false,false,Enemy,Elemental,Meteor,false,,,,false,true,false,false,false,,AI_Ranged_AOE,AlignSpawnsWithTerrain,,0,0,0,0,0,0,2,-3,0,0,0,0,,,DamnedAcolyteDamageTable,Acolyte_Mine_AOE,,,,,Characters/SpellSlices/spell_meteor_spawn_acolyte_mine,Characters/SpellSlices/Acolyte_Corruption_Mine_Spell,,,
Acolyte_Summon_Mine_R,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,500,,1,0,0,0,0,0,12,4,0.10000000149011612,0,0,0,0,0,false,,0,0,500,0,,,,0,false,false,false,Enemy,Elemental,Meteor,false,,,,false,true,false,false,false,,AI_Ranged_AOE,AlignSpawnsWithTerrain,,0,0,0,0,0,0,-2,-3,0,0,0,0,,,DamnedAcolyteDamageTable,Acolyte_Mine_AOE,,,,,Characters/SpellSlices/spell_meteor_spawn_acolyte_mine,Characters/SpellSlices/Acolyte_Corruption_Mine_Spell,,,
Legion_Signifer_Inspire,Legion_Inspire_Buff,,,false,true,false,false,,false,false,true,false,false,,false,false,false,,true,8000,,5,0,10,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Friend,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/Legion_Signifer_Inspire,,,,
Legion_Signifer_HeroOfLegion,Legion_HeroOfLegion_Buff,,,false,true,false,false,,false,false,true,false,false,,false,true,true,,false,20000,,0,0,40,0,0,0,0,0,0,0,0,20,20,1,true,,0,0,,0,,,,0,false,false,false,All,Elemental,Chain,false,,Sphere,,false,false,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,cFX_npc_LegionSignifer.HOL_Tether,,Items/Weapons/spell_aoe_legion_hero,,,,
Legion_Signifer_CorruptedBlast,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,5000,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,LegionSigniferDamageTable,Signifer_CorruptedBlast,,,,,Characters/SpellSlices/Legion_Signifer_Blast,,,,
Legion_HeroOfLegion_Shockwave,,,,false,true,false,false,,false,false,false,false,false,,false,true,true,,false,300,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,AoE,false,,Sphere,,false,true,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,LegionSigniferDamageTable,Signifer_HeroOfLegion_Shockwave,,,,,Characters/SpellSlices/Legion_Signifer_HeroOfLegion_Shockwave,,,,
Legion_Legionnaire_CorruptedPhalanx,,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,10000,,1,0.30000001192092896,1.5,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,AoE,false,,Box,,false,true,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,LegionLegionnaireDamageTable,Legionnaire_CorruptedPhalanx,,,,,Characters/SpellSlices/Legion_Legionnaire_CorruptedPhalanx_2,,,,
Legion_Legionnaire_PhantomStrike,,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,10000,,2.4000000953674316,0,0.4000000059604645,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,AoE,false,,Capsule,,false,true,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,LegionLegionnaireDamageTable,Legionnaire_PhantomStrike,,,,,Characters/SpellSlices/Legion_Legionnaire_PhantomStrike,,,,
Legion_Legionnaire_PhantomStrike_L,,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,10000,,2.4000000953674316,0,0.4000000059604645,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,AoE,false,,Capsule,,false,true,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,LegionLegionnaireDamageTable,Legionnaire_PhantomStrike,,,,,Characters/SpellSlices/Legion_Legionnaire_PhantomStrike_L,,,,
Legion_Sagittarii_ShadowStep,,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,true,10000,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/Legion_Sagittarii_ShadowFortress,,,,
Legion_Sagittarii_FireRain,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,1200,,0,0,0,0,0,0,12,12,0.6000000238418579,0,0,0,0,0,false,,0,0,1200,0,,,,0,false,false,false,Enemy,Elemental,Meteor,false,,,,false,true,false,false,false,,AI_Ranged_AOE,Meteor,,0,0,0,0,0,0,0,0,0,0,0,0,ZNegative,,LegionSagittariiDamageTable,Sagittarii_FireRain,,,,,Characters/SpellSlices/spell_meteor_spawn_legion_firerain,Characters/SpellSlices/Legion_Sagittarii_FireRain_Arrow,,,
Legion_Sagittarii_StickyBomb,,,,false,false,false,false,,false,false,false,false,false,,false,false,true,,false,10000,,0,0,0.5,0,0,0,10,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,Projectile,false,,,,false,true,false,false,false,,AI_Legion,StickyBomb,,0,0,0,0,0,0,0,0,0,0,0,0,,,LegionSagittariiDamageTable,Sagittarii_NoDamage,,,,,Items/Weapons/legion_arrow_projectile_stickybomb,Characters/SpellSlices/Legion_StickyBomb_Explosion,Legion_Sagittarii_StickyBombExplosion,,
Legion_Sagittarii_StickyBombExplosion,,,,false,true,true,true,,false,false,false,false,false,,false,true,true,,false,3000,,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Legion_Crassus_CorruptedPhalanx,,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,10000,,2,1,3.5,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,AoE,false,,Box,,false,true,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,LegionLegionnaireDamageTable,Legionnaire_CorruptedPhalanx,,,,,Characters/SpellSlices/Legion_Crassus_CorruptedPhalanx_4,,,,
Legion_Crassus_FireRain,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,1200,,0,0,0,0,0,0,25,25,1,0,0,0,0,0,false,,0,0,1200,0,,,,0,false,false,false,Enemy,Elemental,Meteor,false,,,,false,true,false,false,false,,AI_Ranged_AOE,Meteor,,0,0,0,0,0,0,0,0,0,0,0,0,ZNegative,,LegionGeneralCrassusBossDamageTable,Crassus_FireRain,,,,,Characters/SpellSlices/spell_meteor_spawn_legion_crassus_firerain,Characters/SpellSlices/Legion_Crassus_FireRain_Arrow,,,
Legion_Crassus_Transform_Blast_1,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,5000,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,LegionGeneralCrassusBossDamageTable,Crassus_Transmutation_1,,,,,Characters/SpellSlices/Legion_Crassus_Transform_Blast_1,,,,
Legion_Crassus_Transform_Blast_2,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,5000,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,LegionGeneralCrassusBossDamageTable,Crassus_Transmutation_2,,,,,Characters/SpellSlices/Legion_Crassus_Transform_Blast_2,,,,
Legion_Crassus_HeroOfLegion,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,5000,,3,0,66,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Friend,Elemental,AoE,false,,Sphere,,false,true,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Items/Weapons/spell_aoe_legion_crassus_hero,,,,
Legion_Crassus_PhantomStrike,,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,10000,,2.4000000953674316,0,0.6000000238418579,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,AoE,false,,Capsule,,false,true,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,LegionLegionnaireDamageTable,Legionnaire_PhantomStrike,,,,,Characters/SpellSlices/Legion_Crassus_PhantomStrike,,,,
Legion_Crassus_PhantomStrike_L,,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,10000,,2.4000000953674316,0,0.6000000238418579,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,AoE,false,,Capsule,,false,true,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,LegionLegionnaireDamageTable,Legionnaire_PhantomStrike,,,,,Characters/SpellSlices/Legion_Crassus_PhantomStrike_L,,,,
Legion_Crassus_StickyBomb,,,,false,false,false,false,,false,false,false,false,false,,false,false,true,,false,10000,,0,0,0.5,0,0,0,10,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,Projectile,false,,,,false,true,false,false,false,,AI_Legion,StickyBomb,,0,0,0,0,0,0,0,0,0,0,0,0,,,LegionSagittariiDamageTable,Sagittarii_NoDamage,,,,,Characters/SpellSlices/legion_crassus_arrow_projectile_stickybomb,Characters/SpellSlices/Legion_Crassus_StickyBomb_Explosion,Legion_Crassus_StickyBombExplosion,,
Legion_Crassus_StickyBombExplosion,,,,false,true,true,true,,false,false,false,false,false,,false,true,true,,false,3000,,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Legion_Crassus_CorruptedBlast,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,5000,,3,0,6,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,LegionGeneralCrassusBossDamageTable,Signifer_CorruptedBlast,,,,,Characters/SpellSlices/Legion_Crassus_Blast,,,,
CorruptedLegion_Cyclops_Bloodbath,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,1000,,5,0,5,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,false,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,CorruptedLegion_Cyclops_DamageTable,Spell_Bloodbath,,,,,Characters/SpellSlices/CorruptedLegion_Cyclops_Bloodbath,,,,
CorruptedLegion_Cyclops_Doomfist,,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,true,1000,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,Sphere,,false,false,false,true,false,,AI_Legion,CorruptedLegion_Cyclops_Doomfist,left_hand_attachment,0,0,0,90,0,0,0,0,0,0,0,0,,,CorruptedLegion_Cyclops_DamageTable,Doomfist,,,,,Characters/SpellSlices/CorruptedLegion_Cyclops_Doomfist,,,,
CorruptedLegion_Cyclops_Bloodshot,,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,6000,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,false,,1,1,,0,,,,0,false,false,false,Enemy,Elemental,BeamAttack,false,,NoShape,,false,true,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,CorruptedLegion_Cyclops_DamageTable,Bloodshot,,,,,Characters/SpellSlices/Cyclops_BloodShot_Beam,,,,
CorruptedLegion_Cyclops_RollingBlockade_End,,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,1000,,0,0,4,0,0,0,30,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,,,false,true,false,false,false,,AI_Legion,CorruptedLegion_Cyclops_RollingBlockade_End,,0,0,0,0,0,0,0,0,0,0,0,0,,,CorruptedLegion_Cyclops_DamageTable,Rolling_Blockade_Ender,,,,,Characters/SpellSlices/CorruptedLegion_Cyclops_RollingBlockade_End.slice,,,,
AI_AnubianGuardian_BruteBoss_BurningCharge_Marker,AI_AnubianGuardian_BruteBoss_TargetMarker,,,false,false,false,false,,false,false,true,true,true,,false,false,false,,true,150,,5,0,1,0,0,0,2,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Direct,false,,,,false,true,false,false,false,,AI_Ranged_AOE,Basic,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Items/Weapons/spell_aoe_leadership,,,,
AI_AnubianGuardian_BruteBoss_BurningCharge,,,,false,true,true,true,,false,false,true,false,false,,false,true,true,,false,-1,,5,0,1,0,0,0,0,5,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Burnout,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/spell_meteor_spawn_elite,,AI_AnubianGuardian_BruteBoss_BurningCharge_Spawn,,
AI_AnubianGuardian_BruteBoss_BurningCharge_Spawn,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,-1,,5,0,2,0,0,0,5,5,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,false,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/AnubianGuardian_Brute_Boss_BurningCharge,,,,
AI_AnubianGuardian_BruteBoss_DivineRage,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,3800,,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/AnubianGoliaths/AI_AnubianGuardian_Brute_DivineRage,,,,
AnubianGuardian_Brute_Boss_InfernoSlam,,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,3000,,2,0,1.5,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,AoE,false,,Cylinder,,false,true,false,true,false,,,,,0,0,0,0,0,0,0.5,2.5,0,0,0,0,,,AnubianGuardian_BruteDamageTable,Boss_InfernoSlam_Fire,,,,,Characters/SpellSlices/AnubianGuardian_Brute_Boss_InfernoSlam_Fire,,,,
AnubianGuardian_Brute_Shockwave,,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,800,,2,0,4.849999904632568,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,AoE,false,,Cylinder,,false,true,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,AnubianGuardian_BruteDamageTable,Brute_Shockwave,,,,,Characters/SpellSlices/AnubianGuardian_Brute_SlowShockwave,,,,
AnubianGuardian_Goliaths_Death_Tracker,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,15000,,5,0,60,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Friendly,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/anubiangoliaths/ai_goliaths_death_Tracker,,,,
AnubianGuardian_Horus_Boss_SunBlastSnipe,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,25000,,5,0,2,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,AI_Ranged_AOE,Basic,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/AnubianGuardian_Horus_Snipe_AOE_Explosion,,,,
AnubianGuardian_Horus_Boss_Divine_Doom,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,3000,,2,0,4,0,0,0,4.25,3,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,true,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/anubiangoliaths/ai_horus_goliath_divine_doom_explosion,,,,
AnubianGuardian_Horus_Boss_Explosion,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,6000,,5,0,7,0,0,0,12,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,GoliathHorusBossDamageTable,Boss_Instrument_Of_Judgement,,,,,Characters/SpellSlices/anubiangoliaths/ai_horus_goliath_instrumentexplosion,,,,
AnubianGuardian_Horus_Boss_Instrument_Of_Judgement,AI_AnubianGuardian_HorusBoss_InstrumentOfJudgement_Tracking,,,false,true,false,false,,false,false,true,false,false,,false,true,true,,true,25000,,5,0,50,0,0,0,0,0,0,0,0,0,3,1,false,Wings_BND,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Chain,true,,Sphere,,false,true,false,true,false,,AI_Ranged_AOE,Basic,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,cfx_npc_AncientAnubianHorus.InstrumentOfJudgement_beam,,Items/Weapons/spell_aoe_leadership_enemy,,,,
AnubianGuardian_Horus_Boss_Sun_Disk,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,-1,,5,0,2,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/anubiangoliaths/ai_horus_goliath_sun_disk,,,,
AnubianGuardian_Horus_Boss_MultiSun_Fire,,,,false,false,false,false,,false,false,true,false,false,,false,false,false,,false,6000,,5,0,0,0,0,0,0,5,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,AoE,false,,,,false,true,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,GoliathHorusBossDamageTable,Spear_MultiSun_Fire,,,,,Characters/SpellSlices/AnubianGuardian_Horus_MultiSun_Fire,,,,
AnubianGuardian_Horus_Boss_MultiSun_Fire_Apply,AI_AnubianGuardian_Horus_MultiSun_StatusEffect_Fire,,,false,false,false,false,,false,false,true,false,false,,false,false,false,,true,2000,,10,0,80,0,0,0,12,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/AnubianGuardian_Horus_MultiSun_Fire_Apply,,,,
AnubianGuardian_Horus_Boss_MultiSun,,,,false,false,false,false,,false,false,true,false,false,,false,false,false,,false,6000,,5,0,0,0,0,0,0,5,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,AoE,false,,NoShape,,false,true,false,true,false,,AI_Ranged_AOE,Basic,,0,0,0,0,0,0,0,0,5,0,0,0,,,GoliathHorusBossDamageTable,,,,,,Characters/SpellSlices/AnubianGuardian_Horus_MultiSun_Sun_DownBeam,,,,
AnubianGuardian_Horus_Boss_MultiSun_Apply,AI_AnubianGuardian_Horus_MultiSun_StatusEffect,,,false,false,false,false,,false,false,true,false,false,,false,false,false,,true,2000,,10,0,80,0,0,0,12,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/AnubianGuardian_Horus_MultiSun_Apply,,,,
AnubianGuardian_Horus_Boss_CircleOfFlame,,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,2500,,5,0,5,0,0,0,0,0,0,0,0,0,0,0,false,,1,1,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,-0.44999998807907104,0.7649999856948853,5.5,0,0,0,,,GoliathHorusBossDamageTable,,,,,,Characters/SpellSlices/AnubianGuardian_Horus_CircleOfFlame_Sun,,,,
AnubianGuardian_Horus_SunBeam,,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,10000,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false,,1,1,,0,,,,0,false,false,false,Enemy,Ability,BeamAttack,false,,NoShape,,false,true,false,true,false,,,,,0,0,0,0,0,0,0,1.399999976158142,5,0,0,0,,,AnubianGuardian_HorusDamageTable,,,,,,Characters/SpellSlices/AnubianGuardian_Horus_SunBeam_Sun,,,,
AnubianGuardian_Archer_ImmolationDodge,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,5000,,3,0,3,0,0,0,10,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,SkeletonArcherDamageTable,Archer_Charged_Ranged,,,,,Characters/SpellSlices/AnubianGuardian_Reaver_InfernoEruption,,,,
AnubianGuardian_Reaver_InfernoEruption,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,5000,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,AncientGuardianDamageTable,AnubianReaver_InfernoEruption,,,,,Characters/SpellSlices/AnubianGuardian_Reaver_InfernoEruption,,,,
AnubianGuardian_Spearman_SunBeamLance,,,,false,false,false,false,,false,false,false,false,false,,false,false,true,,false,120,,0,0,1,0,0,0,10,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,Projectile,false,,,,false,true,false,false,false,,AI_Spear,Sunbeam_Lance,,0,0,0,0,0,0,0,0,0,0,0,0,,,AncientGuardianDamageTable,AnubianSpearman_SunbeamLance_01,,,,,Items/weapons/anubianskeleton_lance_projectile,,,,
Anubian_Lotus_Scarab_BodySlam_Shockwave,,,,false,false,false,false,,false,false,true,true,true,,false,false,false,,false,800,,5,0,9,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,AoE,false,,Cylinder,,false,true,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,AnubianLotusScarabDamageTable,LotusScarab_BodySlam_Shockwave,,,,,Characters/SpellSlices/AnubianScarab/Anubian_Lotus_Scarab_BodySlam_Shockwave,,,,
Anubian_Lotus_Scarab_Razing_Beam,,,,false,false,false,false,,false,false,true,true,true,,false,false,false,,false,10000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,1,1,,0,,,,0,false,false,false,Enemy,Ability,BeamAttack,false,,NoShape,,false,true,false,true,false,,,,,0,0,0,0,0,0,0,2.4000000953674316,3.1500000953674316,0,0,0,,,AnubianLotusScarabDamageTable,LotusScarab_RazingBeam,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_razing_beam,,,,
Anubian_Lotus_Scarab_Razing_Beam_Fire_Trail,,,,false,false,false,false,,false,false,true,true,true,,false,true,true,,false,6000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Box,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_razing_beam_fire_trail,,,,
Anubian_Lotus_Scarab_Ancient_Sun_Multi,,,,false,false,false,false,,false,false,true,true,true,,false,false,false,,false,-1,,2,0,25,0,0,0,2,4,5,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,NoTargetSpawnFromRaycast,false,,Sphere,Fire,false,true,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,AnubianLotusScarabDamageTable,,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_ancient_sun_multi,,,,
