StatusID,DisplayName,Description,Notes,WindowHeader,RankSorting,EffectCategories,PlaceholderIcon,ShowInUITray,ShowTextInDamageNumbers,FxScriptOn,FxScriptOff,ShouldRefreshFxScript,WeaponEffectType,Notification,DisableTelemetry,IsClientPredicted,PotencyPerLevel,HideHudDurationNumbers,BaseDuration,TickRate,DelayInitialTick,TickCondition,OnTickStatusEffect,KeepOnTickEffectOnEnd,StopOnHitCount,HitCondition,RequireReaction,OnStackStatusEffect,AddOnStackSize,AddOnStackSizeComparison,HealThreatMultiplier,ScaleAmountOverTime,ScaleAmountOverTimeMin,ScaleAmountOverTimeMax,DamageSkipsDeathsDoor,Health,HealthMin,HealthModifierPercent,HealthModifierDamageBased,UseHealScalingValue,HealScalingValueMultiplier,StaminaDamageModifier,ManaModifierDamageBased,DamageType,CritChanceModifier,CritDamageModifier,OnEndStatusEffect,DontApplyOnEndEffectOnRemove,CastSpell,TargetOwnsSpell,UseSourceWeaponForSpell,FromAlchemy,FromSpell,NoHealthRegen,HealMod,MaxHealthMod,HealthRate,CoreTempMod,TempMod,Stamina,StaminaRate,Mana,ManaRate,Food,FoodBurn,Drink,DrinkBurn,Encumbrance,ItemClassWeightMods,XPIncreases,AzothMod,FactionReputationMod,FactionTokensMod,EXPLogging,EXPMining,EXPHarvesting,EXPSkinning,EXPSmelting,EXPWoodworking,EXPLeatherworking,EXPWeaving,EXPStonecutting,GrantSanctuary,NoSprint,NoRun,NoDodge,NoNav,Silenced,Stunned,RemoveOnDeath,RemoveOnDeathsDoor,RemoveOnRespawn,RemoveOnGameModeExit,IgnoreDiminishingReturns,OnlyChangeOwnedStatusEffects,Afflictions,OnHitAffixes,EquipAbility,UseSourceWeaponForAbilityEffect,IsNegative,RespecTradeskills,RespecAttributes,EffectDurationMods,EffectPotencyMods,RemoveStatusEffects,RemoveStatusEffectCategories,GlobalRollMod,FishingLineStrength,FishSizeRollModifier,MODConstitution,MODFocus,MODStrength,MODDexterity,MODIntelligence,MGSArcana,MGSWeaponsmithing,MGSJewelcrafting,MGSEngineering,MGSArmoring,MaxGSArcana,MaxGSWeaponsmithing,MaxGSJewelcrafting,MaxGSEngineering,MaxGSArmoring,ROLCooking,ROLWeaving,ROLStonecutting,ROLSmelting,ROLLeatherworking,ROLWoodworking,ROLLogging,ROLMining,ROLSkinning,ROLHarvesting,ROLFishing,MULTLogging,MULTMining,MULTSkinning,MULTHarvesting,MULTFishing,EFFLogging,EFFMining,EFFSkinning,EFFHarvesting,INSLogging,INSMining,INSSkinning,INSHarvesting,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSFire,ABSIce,ABSNature,ABSLightning,ABSCorruption,ABSVitalsCategory,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNFire,WKNIce,WKNNature,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGVitalsCategory,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,StackDuration,DurationMax,InheritDuration,InheritTotalDuration,RefreshDuration,StackMax,InitialStackSize,RemoveUnappliedStacks,PotencyMax,DontReplaceStack,MoveSpeedMod,SprintSpeedMod,FastTravelEncumbranceMod,GameEventId,HealRewardGameEventId,HealRewardThreshold,WeaponMasteryCategoryId,UIPriority,UiNameplatePriority,ShowInNameplates,ShowTextInNameplates,OverrideOtherNameplateText,HidesOtherStatusEffectIcons,DynamicModelScaleFactor,DynamicModelScaleRampTimeSecs,SpawnSlice,DisableSupportContributionRewards,BlockMultipleEffectsFromSameSource,AllowSelfOnlyAsSourceForAbilities,IgnoreInvulnerable,NotCombatAction 
Mut_Enrage_Buff,@Mut_Enrage_Buff_DisplayName,@Mut_Enrage_Buff_Tooltip,,,0,,lyshineui/images/status/SE_berserk.png,false,false,,,,,,,,,false,-1,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,Mut_Enrage,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,0,,,,false,0,0,,,,,,0,0,false,true,false,false,0,0,,,false,,true,
Mut_Enrage_Timer,@Mut_Enrage_Timer_DisplayName,,,,0,,,false,false,,,,,,,,,false,0.5,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,0,,,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,true,
Mut_Enrage_Effect,@Mut_Enrage_Effect_DisplayName,,,,0,,lyshineui/images/status/SE_berserk.png,false,true,,,,,,,,,false,5,0,,,,false,0,,false,Mut_Enrage_Empower,20,Equal,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,true,20,,,,false,0,0,,,,,,0,0,true,false,false,false,0,0,,,false,,true,
Mut_Enrage_Empower,@Mut_Enrage_Empower_DisplayName,@Mut_Enrage_Empower_Tooltip,,,0,ClearOnReset,lyshineui/images/status/SE_EmpowerT5.png,false,true,Mut_Berserk_ON,,,,,,,,false,10,1,,,Mut_Enrage_Timer,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,0,,false,,,,,,false,,,,,Mut_Enrage_Effect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,0,0,,0,false,false,false,1,,1,,false,0,0,,,,,,0,0,true,false,false,false,0.15000000596046448,1,,,false,,true,
Mut_ManaDamage_1_Buff,@Mut_ManaDamage_1_Buff_DisplayName,@Mut_ManaDamage_1_Buff_Tooltip,,,0,,lyshineui/images/status/SE_magehunter.png,false,false,,,,,,,,,false,-1,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,Mut_ManaDamage_1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,0,,,,false,0,0,,,,,,0,0,false,true,false,false,0,0,,,false,,true,
Mut_ManaDamage_2_Buff,@Mut_ManaDamage_2_Buff_DisplayName,@Mut_ManaDamage_2_Buff_Tooltip,,,0,,lyshineui/images/status/SE_magehunter.png,false,false,,,,,,,,,false,-1,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,Mut_ManaDamage_2,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,0,,,,false,0,0,,,,,,0,0,false,true,false,false,0,0,,,false,,true,
Mut_ManaDamage_1,@Mut_ManaDamage_1_DisplayName,@Mut_ManaDamage_1_Tooltip,,,0,,lyshineui/images/status/SE_magehunter.png,false,false,StatFX_Wound_ON,StatFX_Wound_OFF,,,,,,,false,2,4,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,1,,true,0,0,,,,,,2,2,true,false,false,false,0,0,,,false,,true,
Mut_ManaDamage_2,@Mut_ManaDamage_2_DisplayName,@Mut_ManaDamage_2_Tooltip,,,0,,lyshineui/images/status/SE_magehunter.png,false,false,StatFX_Wound_ON,StatFX_Wound_OFF,,,,,,,false,2,4,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,-20,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,1,,true,0,0,,,,,,2,2,true,false,false,false,0,0,,,false,,true,
Mut_ManaThorns_1_Buff,@Mut_ManaThorns_1_Buff_DisplayName,@Mut_ManaThorns_1_Buff_Tooltip,,,0,,lyshineui/images/status/SE_magehunter.png,false,false,,,,,,,,,false,-1,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,Mut_ManaThorns_1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,0,,,,false,0,0,,,,,,0,0,false,true,false,false,0,0,,,false,,true,
Mut_ManaThorns_2_Buff,@Mut_ManaThorns_2_Buff_DisplayName,@Mut_ManaThorns_2_Buff_Tooltip,,,0,,lyshineui/images/status/SE_magehunter.png,false,false,,,,,,,,,false,-1,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,Mut_ManaThorns_2,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,0,,,,false,0,0,,,,,,0,0,false,true,false,false,0,0,,,false,,true,
Mut_ManaThorns_1_Damage,@Mut_ManaThorns_1_Damage_DisplayName,@Mut_ManaThorns_1_Damage_Tooltip,,,0,,lyshineui/images/status/SE_magehunter.png,false,false,StatFX_Wound_ON,StatFX_Wound_OFF,,,,,,,false,2,4,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,1,,true,0,0,,,,,,2,2,true,false,false,false,0,0,,,false,,true,
Mut_ManaThorns_2_Damage,@Mut_ManaThorns_2_Damage_DisplayName,@Mut_ManaThorns_2_Damage_Tooltip,,,0,,lyshineui/images/status/SE_magehunter.png,false,false,StatFX_Wound_ON,StatFX_Wound_OFF,,,,,,,false,2,4,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,-20,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,1,,true,0,0,,,,,,2,2,true,false,false,false,0,0,,,false,,true,
Mut_SilenceArea_Buff,@Mut_SilenceArea_Buff_DisplayName,@Mut_SilenceArea_Buff_Tooltip,,,0,,lyshineui/images/status/SE_suppressor.png,false,false,,,,,,,,,false,-1,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,Mut_SilenceArea,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,0,,,,false,0,0,,,,,,0,0,false,true,false,false,0,0,,,false,,true,
Mut_SilenceArea_Effect,@Mut_SilenceArea_Effect_DisplayName,@Mut_SilenceArea_Effect_Tooltip,,,0,,lyshineui/images/status/SE_suppressor.png,true,true,StatFX_Silence_ON,,,,,,,,false,-1,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,1,0,,,0,,false,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,0,0,,0,false,false,false,1,,1,,false,0,0,,,,,,1,0,false,false,false,false,0,0,,,false,,true,
Mut_SilenceArea_Cast,,,,,0,,lyshineui/images/status/SE_suppressor.png,false,false,,,,,,,,,false,1,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,Mut_SilenceArea,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,true,
Mut_SilenceArea_Timer,,,,,0,,lyshineui/images/status/SE_suppressor.png,false,false,,,,,,,,,false,20,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,true,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,true,
Mut_LifeSteal_1_Buff,@Mut_LifeSteal_1_Buff_DisplayName,@Mut_LifeSteal_1_Buff_Tooltip,,,0,,lyshineui/images/status/SE_vampiric.png,false,false,,,,,,,,,false,-1,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,Mut_LifeSteal_1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,0,,,,false,0,0,,,,,,0,0,false,true,false,false,0,0,,,false,,true,
Mut_LifeSteal_2_Buff,@Mut_LifeSteal_2_Buff_DisplayName,@Mut_LifeSteal_2_Buff_Tooltip,,,0,,lyshineui/images/status/SE_vampiric.png,false,false,,,,,,,,,false,-1,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,Mut_LifeSteal_2,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,0,,,,false,0,0,,,,,,0,0,false,true,false,false,0,0,,,false,,true,
Mut_LifeSteal_VFXSelf,,,,,0,,,false,false,Vampiric_Source,,,,,,,,false,1.2000000476837158,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,0,,,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,true,
Mut_LifeSteal_VFXTarget,,,,,0,,,false,false,Vampiric_Target,,,,,,,,false,1.2000000476837158,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,0,,,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,true,
Mut_ProjectileShield_Buff,@Mut_ProjectileShield_Buff_DisplayName,,,,0,,lyshineui/images/status/SE_phalanx.png,false,false,,,,,,,,,false,-1,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,0,,false,,,,Mut_ProjectileShield,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,false,0,0,,,,,,0,0,false,true,false,false,0,0,,,false,,true,
FIRE MUTATIONS,,,,,0,,,false,false,,,,,,,,,false,0,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,0,,,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,false,
Mut_Fir_Damage_Buff,@Mut_Fir_Damage_Buff_DisplayName,,IGNITED,@AllEnemies_Header,3,,lyshineui/images/status/SE_Ignited.png,false,false,,,,Fire,,,,,false,-1,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,AI_FireDMG_50,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,true,
Mut_Fir_Resist_1_Buff,@Mut_Fir_Resist_1_Buff_DisplayName,,FIRE RESIST 1,@AllEnemies_Header,3,,lyshineui/images/status/SE_FireResist.png,false,false,,,,,,,,,false,-1,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.5,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,true,
Mut_Fir_Resist_2_Buff,@Mut_Fir_Resist_2_Buff_DisplayName,,FIRE RESIST 2,@AllEnemies_Header,3,,lyshineui/images/status/SE_FireResist.png,false,false,,,,,,,,,false,-1,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.75,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,true,
Mut_Fir_Burn_1_Buff,@Mut_Fir_Burn_1_Buff_DisplayName,,FIERY 1,@SomeEnemies_Header,2,,lyshineui/images/status/SE_Fiery.png,false,false,,,,,,,,,false,-1,0,,,,false,0,,false,,0,,0,,,,,0,0,0,0,,,0,,,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,false,,,,Mut_Fir_Burn_1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,false,0,0,,,,,,0,0,false,true,false,false,0,0,,,false,,true,
Mut_Fir_Burn_1_Effect,@Mut_Fir_Burn_1_Effect_DisplayName,@Mut_Fir_Burn_1_Effect_Tooltip,FIERY 1,@SomeEnemies_Header,2,Debuff+Burn+Dot,lyshineui/images/status/SE_Fiery.png,true,true,StatFX_Burn_ON,StatFX_Burn_OFF,,,,,,,false,10,1,,,,false,0,,false,,0,,0,,,,,0,0,0,-0.03999999910593033,,,0,,Fire,,,,false,,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,,false,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,0,false,false,false,1,,,,false,0,0,,,,,,0,0,false,false,false,false,0,0,,,false,,true,
