TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
0625_0101_d_00_container_truffles,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,false,false,0,,,,,,,,,0625_0101_d_03_container_sliceswap,0925_0101_d_01_GiveItem_GatheringSickleT1,0625_0101_d_01A_EquipItem_Sickle,0625_0101_d_02_container_truffles_tasks,
0625_0101_d_01_GiveItem_GatheringSickleT1,TaskGiveItem,false,1,,1,1hSickleT1,,0,,false,,,,,false,true,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
0625_0101_d_01A_EquipItem_Sickle,TaskEquipItem,false,1,,1,1hSickleT1,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@0425_0101_truffles_equip_sickle,,,,false,false,0,,,,,,,,,,,,,
0625_0101_d_02_container_truffles_tasks,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,0625_0101_d_02_01_GatherAndReturn_5_DeliciousTruffles,0625_0101_d_02_02_container_truffles_tasks,,,
0625_0101_d_02_01_GatherAndReturn_5_DeliciousTruffles,TaskGatherAndReturnItems,false,0,,5,0625_0101_Truffle,0625_Truffle,100,,false,,,,,true,false,false,,,,,IO_0625_Truffle,,,,,0,,,,,,,,,,,,,,,,,,@0425_0101_truffles_gather_truffle,,9480.0 2536.0 83.0,,false,false,0,,,,,,,,,,,,,
0625_0101_d_02_02_container_truffles_tasks,PartialTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,0625_0101_d_02_02_01_Have_5_DeliciousTruffles,0625_0101_d_02_02_02_container_truffles_gather,,,
0625_0101_d_02_02_01_Have_5_DeliciousTruffles,TaskHaveItems,false,0,,5,0625_0101_Truffle,,0,,false,,,,,true,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
0625_0101_d_02_02_02_container_truffles_gather,PartialTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@0425_0101_truffles_optional_gather_hyssop,,,,false,false,0,,,,,,,,,0625_0101_d_02_02_02_01_GatherAndReturn_Herbs,0625_0101_d_02_02_02_02_GatherAndReturn_Berries,,,
0625_0101_d_02_02_02_01_GatherAndReturn_Herbs,TaskRequireGatherItems,false,1,,1,HerbT1,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
0625_0101_d_02_02_02_02_GatherAndReturn_Berries,TaskRequireGatherItems,false,1,,1,BerryT1,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
0625_0101_d_03_SliceSwap_HerbalistPath_On,TaskUnlockAchievement,false,1,,1,SwapActive_0425_HerbalistPath_ww,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
0625_0101_d_03_container_sliceswap,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,0625_0101_d_03_SliceSwap_HerbalistPath_Off,0625_0101_d_04_SliceSwap_HerbalistWWTown_On,,,
0625_0101_d_03_SliceSwap_HerbalistPath_Off,TaskLockAchievement,false,1,,1,SwapActive_0425_HerbalistPath_ww,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
0625_0101_d_04_SliceSwap_HerbalistWWTown_On,TaskUnlockAchievement,false,1,,1,SwapActive_0425_HerbalistWWTown_On,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
1225_0101_d_00_container_truffles,ConsecutiveTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,false,false,0,,,,,,,,,1225_0101_d_03_container_sliceswap,1225_0101_d_01_GiveItem_GatheringSickleT1,1225_0101_d_01A_EquipItem_Sickle,1225_0101_d_02_container_truffles_tasks,
1225_0101_d_01_GiveItem_GatheringSickleT1,TaskGiveItem,false,1,,1,1hSickleT1,,0,,false,,,,,false,true,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
1225_0101_d_01A_EquipItem_Sickle,TaskEquipItem,false,1,,1,1hSickleT1,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@0425_0101_truffles_equip_sickle,,,,false,false,0,,,,,,,,,,,,,
1225_0101_d_02_container_truffles_tasks,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,1225_0101_d_02_01_GatherAndReturn_5_DeliciousTruffles,1225_0101_d_02_02_container_truffles_tasks,,,
1225_0101_d_02_01_GatherAndReturn_5_DeliciousTruffles,TaskGatherAndReturnItems,false,0,,5,1225_0101_Truffle,1225_Truffle,100,,false,,,,,true,false,false,,,,,IO_1225_Truffle,,,,,0,,,,,,,,,,,,,,,,,,@0425_0101_truffles_gather_truffle,,7429.396 3339.651 52.621,,false,false,0,,,,,,,,,,,,,
1225_0101_d_02_02_container_truffles_tasks,PartialTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,1225_0101_d_02_02_01_Have_5_DeliciousTruffles,1225_0101_d_02_02_02_container_truffles_gather,,,
1225_0101_d_02_02_01_Have_5_DeliciousTruffles,TaskHaveItems,false,0,,5,1225_0101_Truffle,,0,,false,,,,,true,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
1225_0101_d_02_02_02_container_truffles_gather,PartialTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,@0425_0101_truffles_optional_gather_hyssop,,,,false,false,0,,,,,,,,,1225_0101_d_02_02_02_01_GatherAndReturn_Herbs,1225_0101_d_02_02_02_02_GatherAndReturn_Berries,,,
1225_0101_d_02_02_02_01_GatherAndReturn_Herbs,TaskRequireGatherItems,false,1,,1,HerbT1,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
1225_0101_d_02_02_02_02_GatherAndReturn_Berries,TaskRequireGatherItems,false,1,,1,BerryT1,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
1225_0101_d_03_SliceSwap_HerbalistPath_On,TaskUnlockAchievement,false,1,,1,SwapActive_0425_HerbalistPath_mb,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
1225_0101_d_03_container_sliceswap,SimpleTaskContainer,false,0,,0,,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,1225_0101_d_03_SliceSwap_HerbalistPath_Off,1225_0101_d_04_SliceSwap_HerbalistMBTown_On,,,
1225_0101_d_03_SliceSwap_HerbalistPath_Off,TaskLockAchievement,false,1,,1,SwapActive_0425_HerbalistPath_mb,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
1225_0101_d_04_SliceSwap_HerbalistMBTown_On,TaskUnlockAchievement,false,1,,1,SwapActive_0425_HerbalistMBTown_On,,0,,false,,,,,false,false,false,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,false,false,0,,,,,,,,,,,,,
