AbilityID,DisplayName,Description,UICategory,Icon,StatusEffectIcon,Sound,TelegraphStatusEffect,TelegraphCountOffset,OnEquipStatusEffect,EquipWhenUnsheathed,WeaponTag,RequiredAbilityId,RequiredEquippedAbilityId,TreeId,TreeRowPosition,TreeColumnPosition,IsActiveAbility,IsGlobalAbility,IsStackableAbility,CanBeUnapplied,ScalingStrength,ScalingDexterity,ScalingIntelligence,ScalingSpirit,ScalingConstitution,OnEventPassiveConditionsPass,OnKill,OnExecuted,OnHit,OnBlockedHit,OnHitBehind,OnCrit,OnCritTaken,OnHeadShot,OnLegShot,OnHitTaken,OnBlockedHitTaken,OnBlockBreak,OnTargetBlockBreak,OnDeath,OnDeathsDoor,OnHasDied,OnAttachedSpellTargetDied,OnHealed,OnSelfDamage,OnProjPassedThrough,OnContributedKill,OnHealthChanged,OnUsedConsumable,OnGatheringComplete,OnHitTakenWhileInvulnerable,OnWeaponSwap,OnStatusEffectApplied,OnInActionLongEnough,OnTargetStatusEffectRemoved,OnEventConditionalActivationChance,GatheringTradeskill,EquipLoadCategory,ExcludeFromGameModes,RequireReaction,NumSuccessfulHits,NumConsecutiveHits,MaxConsecutiveHits,ResetConsecutiveOnSuccess,IgnoreResetConsecutiveOnDeath,DisableConsecutivePotency,TrackHitCount,MaxTrackedHitCounts,NumberOfTrackedHits,NumberOfHitsComparisonType,ResetTrackedOnSuccess,AbilityIdToCheckForTrackedHits,DamageIsRanged,DamageIsMelee,AllowSelfDamageForHitEvents,ForceShowNameTag,HasGritActive,TargetHasGritActive,DamageTableRow,RemoteDamageTableRow,RangedAttackName,AttackType,IgnoreDisabledAttackTypes,DamageTypes,DamageCategory,IsInCombatState,IsNotInCombatState,CheckOwnedStatusEffects,StatusEffect,StatusEffectStackSize,StatusEffectComparison,StatusEffectCategories,DontHaveStatusEffect,StatusEffectBeingApplied,CheckStatusEffectsOnTargetOwned,TargetStatusEffect,TargetStatusEffectCategory,TargetStatusEffectStackSize,TargetStatusEffectComparison,TargetCollisionFilters,MyMarker,TargetMarker,MyHealthPercent,MyComparisonType,MyStaminaPercent,MyStaminaComparisonType,MyManaPercent,MyManaComparisonType,TargetHealthPercent,TargetComparisonType,DistFromDefender,DistComparisonType,MaxNumAroundMe,NumAroundMe,NumAroundComparisonType,AbilityOnCooldownOptions,AbilitiesOnCooldown,AbilityCooldownComparisonType,AttachedTargetSpellIds,AbilityList,AbilityTrigger,IsConsumableIds,IsNotConsumableIds,InAction,InActionTime,AfterAction,LoadedAmmoCount,LoadedAmmoCountComparisonType,AttackerVitalsCategory,TargetVitalsCategory,BaseDamage,SetHealthOnFatalDamageTaken,BaseDamageReduction,CritDamageReduction,BlockDamage,BlockDamageReduction,CritDamage,CritChance,HeadshotDamage,HitFromBehindDamage,StaggerDamage,StaggerDamageReduction,HitRateDmg,HitRateDmgReduction,HealthDamageMitigation,ThreatDamage,ArmorPenetration,CritArmorPenetration,HeadshotArmorPenetration,HitFromBehindArmorPenetration,PhysicalArmor,PhysicalArmorMaxHealthMod,ElementalArmor,LinearlyScaleToDistance,RefundAmmoPercentChance,RefundConsumablePercentChance,GiveAzothPercentChance,Azoth,Knockback,WeaponAccuracy,Health,HealthPenaltyPerStackRemoved,DmgPctToHealth,HealScalingValueMultiplier,MaxHealth,Mana,ManaRate,MaxMana,ManaCostList,ManaCostMult,Stamina,DamageTableRowOverride,StatusEffectDamageTableRowOverride,ForceStatusEffectDamageTableRow,RangedAttackNameOverride,DamageTableStatusEffectOverride,EnableCrit,EnableTaunt,CanBlockRangedOverride,PerStatusEffectOnSelf,PerStatusEffectOnSelfMax,PerStatusEffectOnTarget,PerStatusEffectOnTargetMax,DisableApplyPerStatusEffectStack,DisableScalePerTargetSEStack,ForceTakeStaminaDamage,StaminaCostList,StaminaCostFlatMod,CastSpell,DisableCastSpellDurability,SelfApplyStatusEffect,OtherApplyStatusEffect,SelfApplyStatusEffectDurations,OtherApplyStatusEffectDurations,DoNotUnequipSelfAppliedSE,UseMinAttackInfoForSelfAppliedSE,ModifySelfApplyStatusEffectDuration,NumStatusEffectsToTransfer,StatusEffectCategoryToTransfer,SetPotencyAsCount,MultiplyRemovedByPotency,OnlyChangeOwnedStatusEffects,NumStatusEffectsToRemove,NumTargetStatusEffectsToRemove,NumStatusEffectStacksToRemove,RemoveStatusEffects,StatusEffectsList,StatusEffectCategoriesList,RemoveTargetStatusEffectsList,RemoveTargetStatusEffectCats,ConsumeTargetStatusEffectMult,StatusEffectDurationReduction,StatusEffectDurationCats,StatusEffectDurationMod,StatusEffectDurationMult,TargetStatusEffectDurationList,TargetStatusEffectDurationCats,TargetStatusEffectDurationMod,TargetStatusEffectDurationMult,ActivationCooldown,Duration,CooldownId,CDRImmediatelyOptions,ResetCooldownTimers,CooldownTimer,NumFreeCooldownsPerUse,ConsumableCooldownForReset,ResetConsumableCooldowns,MaxHitCountMultiplier,SetMannequinTag,SetMannequinTagStatus,RepairDustYieldMod,ToolDurabilityLossMod,FastTravelInnCooldownMod,FastTravelAzothCostMod
BonusDamageFullHealthPerk4,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,,,0,,,,,0,,0,,,,100,Equal,0,,,0,,,,,,,,,,,0,,0,,,,0.30000001192092896,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
BonusDamageLowHealthPerk1,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,,,0,,,,,0,,0,,,,30,,0,,,0,,,,,,,,,,,0,,0,,,,0.07999999821186066,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
BonusDamageLowHealthPerk2,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,,,0,,,,,0,,0,,,,30,,0,,,0,,,,,,,,,,,0,,0,,,,0.11999999731779099,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
BonusDamageLowHealthPerk3,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,,,0,,,,,0,,0,,,,30,,0,,,0,,,,,,,,,,,0,,0,,,,0.1599999964237213,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
BonusDamageLowHealthPerk4,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,,,0,,,,,0,,0,,,,30,,0,,,0,,,,,,,,,,,0,,0,,,,0.20000000298023224,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
RetaliateBonusDamagePerk1,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,true,1,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,RetaliateBonusDamagePerk1,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,RetaliateBonusDamagePerk1,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
RetaliateBonusDamagePerk2,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,true,1,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,RetaliateBonusDamagePerk2,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,RetaliateBonusDamagePerk2,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
RetaliateBonusDamagePerk3,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,true,1,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,RetaliateBonusDamagePerk3,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,RetaliateBonusDamagePerk3,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
RetaliateBonusDamagePerk4,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,true,1,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,RetaliateBonusDamagePerk4,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,RetaliateBonusDamagePerk4,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
RelentlessDefenseDamagePerk1,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,3,3,true,,true,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0.25,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
RelentlessDefenseDamagePerk2,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,3,3,true,,true,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0.4000000059604645,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
RelentlessDefenseDamagePerk3,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,3,3,true,,true,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0.6000000238418579,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
BonusDamageLowSelfHealthPerk1,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,,,0,,,,,30,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0.11999999731779099,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
BonusDamageLowSelfHealthPerk2,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,,,0,,,,,30,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0.1599999964237213,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
BonusDamageLowSelfHealthPerk3,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,,,0,,,,,30,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0.20000000298023224,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
BonusDamageLowSelfHealthPerk4,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,,,0,,,,,30,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0.23999999463558197,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
MagicBasicCDRPerk1,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,"Light,Heavy",,,,false,false,,,0,,,,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,ActiveWeapon,,-0.029999999329447746,,,,,,,,,,
MagicBasicCDRPerk2,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,"Light,Heavy",,,,false,false,,,0,,,,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,ActiveWeapon,,-0.03999999910593033,,,,,,,,,,
MagicBasicCDRPerk3,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,"Light,Heavy",,,,false,false,,,0,,,,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,ActiveWeapon,,-0.05999999865889549,,,,,,,,,,
MagicBasicCDRPerkStaves1,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,"LifeStaff_PrimaryAttackC1,LifeStaff_PrimaryAttackC2,Firestaff_PrimaryAttackC1,Firestaff_PrimaryAttackC2,Firestaff_PrimaryAttackC3,Firestaff_Heavy,Firestaff_PrimaryAttackC2_Splash",,,,,,false,false,,,0,,,,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,ActiveWeapon,,-0.029999999329447746,,,,,,,,,,
MagicBasicCDRPerkStaves2,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,"LifeStaff_PrimaryAttackC1,LifeStaff_PrimaryAttackC2,Firestaff_PrimaryAttackC1,Firestaff_PrimaryAttackC2,Firestaff_PrimaryAttackC3,Firestaff_Heavy,Firestaff_PrimaryAttackC2_Splash",,,,,,false,false,,,0,,,,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,ActiveWeapon,,-0.03999999910593033,,,,,,,,,,
MagicBasicCDRPerkStaves3,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,"LifeStaff_PrimaryAttackC1,LifeStaff_PrimaryAttackC2,Firestaff_PrimaryAttackC1,Firestaff_PrimaryAttackC2,Firestaff_PrimaryAttackC3,Firestaff_Heavy,Firestaff_PrimaryAttackC2_Splash",,,,,,false,false,,,0,,,,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,ActiveWeapon,,-0.05999999865889549,,,,,,,,,,
OtherDebuffedDamagePerk1,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,,"CC,Slow,UnclampedSlow",0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0.05999999865889549,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
OtherDebuffedDamagePerk2,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,,"CC,Slow,UnclampedSlow",0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0.07999999821186066,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
OtherDebuffedDamagePerk3,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,,"CC,Slow,UnclampedSlow",0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0.10000000149011612,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
OtherDebuffedDamagePerk4,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,,,,false,,"CC,Slow,UnclampedSlow",0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0.11999999731779099,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
SelfDebuffedDamagePerk1,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,Debuff,,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0.07999999821186066,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
SelfDebuffedDamagePerk2,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,Debuff,,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0.10999999940395355,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
SelfDebuffedDamagePerk3,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,Debuff,,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0.15000000596046448,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
SelfDebuffedDamagePerk4,,,,,,,,,,,,,,,,,false,false,false,false,,,,,,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,,false,false,false,,false,,false,,,,,false,0,0,0,false,,false,false,0,0,,,,false,false,,,false,false,,,,,,,,false,false,,,0,,Debuff,,,false,,,0,,,,,0,,0,,,,0,,0,,,0,,,,,,,,,,,0,,0,,,,0.18000000715255737,,0,0,0,0,0,0,0,0,,,,,,0,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,0,,,false,,,,false,,,,false,0,,,,,,,false,,,,,false,false,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,0,0,0,,,,0,,,,,,,,,,
