TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,UseGlobalStorage,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
95A_S02_EmptyNest_Enter_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_EmptyNest_FindChamber,95A_S02_EmptyNest_EnterChamber,,,
95A_S02_EmptyNest_FindChamber,TaskTriggerArea,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,95A_EmptyNest_Update,@95A_S02_EmptyNest_FindDoor_Desc,,5649.767578 9531.714844 265.081909,0,,1,0,,,,,,,,,,,,,
95A_S02_EmptyNest_EnterChamber,TaskTriggerArea,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TV_95A_S02_EmptyNest_EnterChamber,@95A_S02_EmptyNest_EnterChamber_Desc,,5680.8438 9583.1191 207.1976,0,,,0,,,,,,,,,,,,,
95A_S02_EmptyNest_Encounter_TEMP,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,5680.8438 9583.1191 207.1976,0,,,0,,,,,,,,,95A_S02_General_TempTimer,,,,
95A_S02_EmptyNest_DefeatGuardian_Enc,TaskKillContribution,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,,Season_02_LtHerikai,,0,,,,,,,,,,,,,,,,,,@95A_S02_EmptyNest_DefeatGuardian_Enc_Desc,,5680.8438 9583.1191 207.1976,0,,0,0,,,,,,,,,,,,,
95A_S02_EmptyNest_Rima_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_EmptyNest_Rima_Swap_FromCorsica,95A_S02_EmptyNest_Rima_Swap_ToRuins,95A_S02_EmptyNest_Sharif_Swap_FromRuins,95A_S02_EmptyNest_FindSharif,
95A_S02_EmptyNest_Rima_Swap_FromCorsica,TaskLockAchievement,,0,0,1,SwapActive_Season2_Rima_3,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EmptyNest_Rima_Swap_ToRuins,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Rima_4,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EmptyNest_Sharif_Swap_FromRuins,TaskLockAchievement,,0,0,1,SwapActive_Season2_Sharif_9,,0,,,false,,,,,,,true,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_EmptyNest_FindSharif,TaskTriggerArea,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TV_95A_S02_EmptyNest_GoToRuins,@95A_S02_EmptyNest_FindSharif_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_BreakSomeEggs_Ruins_Container,95A_S02_BreakSomeEggs_Potion_Container,95A_S02_BreakSomeEggs_CraftPotion,95A_S02_BreakSomeEggs_HavePotion,95A_S02_BreakSomeEggs_Hatchery_Container
95A_S02_BreakSomeEggs_Ruins_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_BreakSomeEggs_TrackSharif_Container,95A_S02_BreakSomeEggs_TalkToSharif,95A_S02_BreakSomeEggs_Sharif_Dialog8,,
95A_S02_BreakSomeEggs_GoToRuins,TaskGoToPOITag,,0,0,1,,,0,,,false,,Brimstonesands10,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_GoToRuins_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_TrackSharif_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_BreakSomeEggs_FollowSharif1,95A_S02_BreakSomeEggs_FollowSharif2,95A_S02_BreakSomeEggs_Follow3_and_Swap_Container,95A_S02_BreakSomeEggs_FollowSharif4,95A_S02_BreakSomeEggs_FollowSharif5
95A_S02_BreakSomeEggs_FollowSharif1,TaskGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,IO_95A_S02_FollowSharif1,,,95A_S02_FollowSharif1_interact,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_FindSignsSharif_Desc,,5623.1196 9510.6914 261.1527,0,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_FollowSharif2,TaskGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,IO_95A_S02_FollowSharif2,,,95A_S02_FollowSharif2_interact,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_FollowSharifTracks_Desc,,5532.448730 9479.137695 259.752472,0,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Follow3_and_Swap_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_BreakSomeEggs_FollowSharif3,95A_S02_BreakSomeEggs_ZanderDog_Container,95A_S02_BreakSomeEggs_Rima_Container,,
95A_S02_BreakSomeEggs_FollowSharif3,TaskGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,IO_95A_S02_FollowSharif3,,,95A_S02_FollowSharif3_interact,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_FollowSharifTracks_Desc,,5455.505371 9470.956055 257.551483,0,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_FollowSharif4,TaskGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,IO_95A_S02_FollowSharif4,,,95A_S02_FollowSharif4_interact,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_FollowSharifTracks_Desc,,5305.541504 9443.897461 259.186737,0,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_FollowSharif5,TaskGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,IO_95A_S02_FollowSharif5,,,95A_S02_FollowSharif5_interact,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_FollowSharifTracks_Desc,,5237.537 9348.426 244.186,0,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_ZanderDog_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_BreakSomeEggs_Zander_Swap_FromRuins,95A_S02_BreakSomeEggs_Zander_Swap_ToCamp,95A_S02_BreakSomeEggs_Dog_Swap_FromRuins,95A_S02_BreakSomeEggs_Dog_Swap_ToCamp,95A_S02_BreakSomeEggs_Zander_Dialog7
95A_S02_BreakSomeEggs_Zander_Swap_FromRuins,TaskLockAchievement,,0,0,1,SwapActive_Season2_Zander_5,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Zander_Swap_ToCamp,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Zander_6,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Dog_Swap_FromRuins,TaskLockAchievement,,0,0,1,SwapActive_Season2_Dog_5,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Dog_Swap_ToCamp,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Dog_6,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Zander_Dialog7,TaskUnlockAchievement,,0,0,1,95A_Ruins03,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Rima_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,95A_S02_BreakSomeEggs_Rima_Swap_FromRuins,95A_S02_BreakSomeEggs_Rima_Swap_ToCamp,95A_S02_BreakSomeEggs_Sharif_Swap_ToCamp,,
95A_S02_BreakSomeEggs_Rima_Swap_FromRuins,TaskLockAchievement,,0,0,1,SwapActive_Season2_Rima_4,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Rima_Swap_ToCamp,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Rima_5,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Sharif_Swap_ToCamp,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Sharif_10,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_KillGuards,,,0,0,3,ancient,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_KillGuards_Desc,,5211.629 9254.865 245.073,0,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_FindSharif,TaskTriggerArea,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,TV_95A_S02_BreakSomeEggs_FindSharif,@95A_S02_BreakSomeEggs_FindSharif_Desc,,5212.9302 9252.5107 252.8321,0,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_TalkToSharif,TaskConversationTopic,,0,0,1,95A_Sharif_s02_10,,0,,,false,,,,,,,false,0,,,,,95A_Sharif_Topic09,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_TalkToSharif_Desc,,5212.2231 9277.1973 244.0656,0,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Sharif_Dialog8,TaskUnlockAchievement,,0,0,1,95A_Sharif09,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_GivePotionWO,TaskGiveItem,,0,0,1,95A_S02_BreakSomeEggs_Potion_WorkOrder,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Potion_Container,SimpleTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_Potion_Container_Desc,,,0,,,0,,,,,,,,,95A_S02_BreakSomeEggs_GivePotionWO,95A_S02_BreakSomeEggs_HaveVenom,95A_S02_BreakSomeEggs_HaveResin,95A_S02_BreakSomeEggs_HaveQuicksilver,
95A_S02_BreakSomeEggs_HaveVenom,TaskHaveItems,,0,0,5,95a_s02_ScorpionVenom_item,Sulfur_Dragon,100,,,false,,,,,1,,false,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_HaveVenom_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_HaveResin,TaskHaveItems,,0,0,5,95a_s02_ElementalResin_item,corrupted,100,,,false,,,,,1,,false,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_HaveResin_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_HaveQuicksilver,TaskHaveItems,,0,0,5,95a_s02_RedQuicksilver_item,ancient,100,,,false,,,,,1,,false,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_HaveQuicksilver_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_CraftPotion,TaskCraftRecipe,,0,0,1,,,0,,,false,,,,,,,false,0,,95a_s02_FirebloodOil_item,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_CraftPotion_Desc,,6412.497070 8417.884766 163.807190,0,,1,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_HavePotion,TaskHaveItems,,0,0,1,95a_s02_FirebloodOil_item,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Hatchery_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_BreakSomeEggs_HatcherySwap_Container,95A_S02_BreakSomeEggs_Arrival_Container,95A_S02_BreakSomeEggs_Trial_Container,95A_S02_BreakSomeEggs_Flamekeeper_Container,95A_S02_BreakSomeEggs_Return_Container
95A_S02_BreakSomeEggs_HatcherySwap_Container,SimpleTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_BreakSomeEggs_ZanderDogEgg_Container,95A_S02_BreakSomeEggs_RimaEgg_Container,,,
95A_S02_BreakSomeEggs_ZanderDogEgg_Container,SimpleTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_BreakSomeEggs_Zander_Swap_FromCamp,95A_S02_BreakSomeEggs_Zander_Swap_ToHatchery,95A_S02_BreakSomeEggs_Dog_Swap_FromCamp,95A_S02_BreakSomeEggs_Dog_Swap_ToHatchery,95A_S02_BreakSomeEggs_Zander_Dialog8
95A_S02_BreakSomeEggs_Zander_Swap_FromCamp,TaskLockAchievement,,0,0,1,SwapActive_Season2_Zander_6,,0,,,false,,,,,,,true,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Zander_Swap_ToHatchery,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Zander_7,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Dog_Swap_FromCamp,TaskLockAchievement,,0,0,1,SwapActive_Season2_Dog_6,,0,,,false,,,,,,,true,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Dog_Swap_ToHatchery,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Dog_7,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Zander_Dialog8,TaskUnlockAchievement,,0,0,1,95A_Ruins04,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_RimaEgg_Container,SimpleTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_BreakSomeEggs_Rima_Swap_FromCamp,95A_S02_BreakSomeEggs_Rima_Swap_ToHatchery,95A_S02_BreakSomeEggs_Sharif_Swap_FromCamp,95A_S02_BreakSomeEggs_Sharif_Swap_ToHatchery,95A_S02_BreakSomeEggs_Rima_Dialog5
95A_S02_BreakSomeEggs_Rima_Swap_FromCamp,TaskLockAchievement,,0,0,1,SwapActive_Season2_Rima_5,,0,,,false,,,,,,,true,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Rima_Swap_ToHatchery,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Rima_6,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Sharif_Swap_FromCamp,TaskLockAchievement,,0,0,1,SwapActive_Season2_Sharif_10,,0,,,false,,,,,,,true,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Sharif_Swap_ToHatchery,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Sharif_11,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Rima_Dialog5,TaskUnlockAchievement,,0,0,1,95A_Ruins04,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Arrival_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_BreakSomeEggs_UseCoating,95A_S02_BreakSomeEggs_GoToNeopolis,95A_S02_BreakSomeEggs_UnlockHatchery,,
95A_S02_BreakSomeEggs_GoToNeopolis,TaskGoToPOITag,,0,0,1,,,0,,,false,,banditvillage_30309,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_GoToNeopolis_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_UseCoating,TaskUseItems,,0,0,1,95a_s02_FirebloodOil_item,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_UseCoating_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Trial_Container,PartialTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_EnterHatchery_Desc,,,0,,,0,,,,,,,,,95A_S02_BreakSomeEggs_SoloPin_Container,95A_S02_BreakSomeEggs_GroupPin_Container,,,
95A_S02_BreakSomeEggs_UnlockHatchery,TaskUnlockAchievement,,0,0,1,95A_Hatchery_Unlock,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_SoloPin_Container,PartialTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_EnterHatchery_Desc,,,1,,,0,,,,,,,,,95A_S02_BreakSomeEggs_EnterHatcherySolo,95A_S02_BreakSomeEggs_PinTask_Solo,,,
95A_S02_BreakSomeEggs_GroupPin_Container,PartialTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_EnterHatchery_Desc,,,1,,,0,,,,,,,,,95A_S02_BreakSomeEggs_EnterHatchery,95A_S02_BreakSomeEggs_PinTask_Group,,,
95A_S02_BreakSomeEggs_EnterHatchery,TaskGameMode,,0,60,1,,,0,,,false,,,TrialSeason01,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_EnterHatchery_Desc,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_EnterHatcherySolo,TaskGameMode,,0,60,1,,,0,,,false,,,TrialSeason02Q12,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_EnterHatchery_Desc,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_PinTask_Solo,TaskGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,neverbetrue,,,,,0,,,,,,,,,,,,,,,,,,,,6457.057129 7942.554199 117.365997,1,,1,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_PinTask_Group,TaskGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,neverbetrue,,,,,0,,,,,,,,,,,,,,,,,,,,6466.039551 7950.316895 120.203888,1,,1,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Flamekeeper_Container,PartialTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_DefeatFlamecaller_Desc,,,0,,,0,,,,,,,,,95A_S02_BreakSomeEggs_DefeatFlamecaller_Solo,95A_S02_BreakSomeEggs_DefeatFlamecaller_Group,,,
95A_S02_BreakSomeEggs_DefeatFlamecaller_Solo,TaskKillContribution,,0,0,1,,,0,,,false,,,TrialSeason02Q12,,,,false,0,,,,,,,Season_02_Flamekeeper_Boss_Q12,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_DefeatFlamecaller_Desc,,,1,,0,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_DefeatFlamecaller_Group,TaskKillContribution,,0,0,1,,,0,,,false,,,TrialSeason01,,,,false,0,,,,,,,Evil_Knight_Flamekeeper_Boss,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_DefeatFlamecaller_Desc,,,1,,0,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Egg_Container,PartialTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_BreakSomeEggs_Egg_Container_Solo,95A_S02_BreakSomeEggs_Egg_Container_Group,,,
95A_S02_BreakSomeEggs_Egg_Container_Solo,SimpleTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_BreakSomeEggs_DestroyRoyalEgg,,,,
95A_S02_BreakSomeEggs_DestroyRoyalEgg,TaskGameEvent,,0,0,1,95A_S02_RoyalEggDestructible,,0,,,false,,,TrialSeason02Q12,,,,false,0,,,,IO_95A_S02_RoyalEggDestructible,,,95A_S02_RoyalEggDestructible_interact,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_DestroyRoyal_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Egg_Container_Group,SimpleTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_BreakSomeEggs_DestroyRoyalEgg_Group,,,,
95A_S02_BreakSomeEggs_DestroyRoyalEgg_Group,TaskGameEvent,,0,0,1,95A_S02_RoyalEggDestructible,,0,,,false,,,TrialSeason01,,,,false,0,,,,IO_95A_S02_RoyalEggDestructible,,,95A_S02_RoyalEggDestructible_interact,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_DestroyRoyal_Desc,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_Return_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_BreakSomeEggs_Egg_Container,95A_S02_BreakSomeEggs_TrialComplete,,,
95A_S02_BreakSomeEggs_TrialComplete,TaskUnlockAchievement,,0,0,1,95A_Hatchery_Lock,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_BreakSomeEggs_FindSharifReturn,TaskTriggerArea,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,Enter,,,0,,,,,,,,,,,,,,,,,,@95A_S02_BreakSomeEggs_FindSharifReturn_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_LegacyoftheSands_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_LegacyoftheSands_GoToRuins,95A_S02_LegacyoftheSands_Trial_Container,95A_S02_LegacyoftheSands_Return_Container,,
95A_S02_LegacyoftheSands_GoToRuins,TaskGoToPOITag,,0,0,1,,,0,,,false,,ancient_ruins_sm_30409,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_LegacyoftheSands_GoToRuins_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_LegacyoftheSands_Trial_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_LegacyoftheSands_UnlockMalekTrial,95A_S02_LegacyoftheSands_EnterArena_Container,95A_S02_LegacyoftheSands_KillMalek,95A_S02_LegacyoftheSands_TrialComplete,
95A_S02_LegacyoftheSands_UnlockMalekTrial,TaskUnlockAchievement,,0,0,1,95A_Malek_Unlock,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_LegacyoftheSands_EnterArena_Container,PartialTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_LegacyoftheSands_EnterArena_Desc,,,1,,,0,,,,,,,,,95A_S02_LegacyoftheSands_EnterArena,95A_S02_LegacyoftheSands_PinTask,,,
95A_S02_LegacyoftheSands_EnterArena,TaskGameMode,,0,60,1,,,0,,,false,,,TrialSeason02Q13,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_LegacyoftheSands_EnterArena_Desc,,,0,,,0,,,,,,,,,,,,,
